date,store_type,sales,discount_average,has_new_product,is_weekend,market
2021-01-22,type_3,1699.76,30.80,0,1,market_2
2021-01-22,type_1,4849.48,31.53,1,1,market_2
2021-01-22,type_2,1254.86,10.00,0,1,market_2
2021-01-23,type_3,1992.18,34.09,1,1,market_2
2021-01-23,type_1,6497.78,42.86,0,1,market_2
2021-01-23,type_2,1257.44,28.00,0,1,market_2
2021-01-25,type_3,1322.11,34.98,0,0,market_2
2021-01-25,type_1,4011.14,42.60,0,0,market_2
2021-01-25,type_2,967.65,14.52,1,0,market_2
2021-01-26,type_3,1361.71,29.50,0,0,market_2
2021-01-26,type_1,3846.35,30.44,1,0,market_2
2021-01-26,type_2,992.44,16.21,0,0,market_2
2021-01-27,type_3,1387.50,29.90,0,0,market_2
2021-01-27,type_1,4053.90,29.41,0,0,market_2
2021-01-27,type_2,865.40,35.86,0,0,market_2
2021-01-28,type_3,1513.58,29.08,0,0,market_2
2021-01-28,type_1,4113.13,29.47,0,0,market_2
2021-01-28,type_2,1154.51,20.77,0,0,market_2
2021-01-29,type_3,1248.38,29.52,0,1,market_2
2021-01-29,type_1,4211.11,29.26,0,1,market_2
2021-01-29,type_2,1193.51,18.10,0,1,market_2
2021-01-30,type_3,1612.19,33.24,0,1,market_2
2021-01-30,type_1,5987.86,40.37,0,1,market_2
2021-01-30,type_2,1311.15,23.08,0,1,market_2
2021-02-01,type_3,1612.88,29.59,0,0,market_2
2021-02-01,type_1,4944.37,31.16,1,0,market_2
2021-02-01,type_2,869.65,29.17,0,0,market_2
2021-02-03,type_3,1529.90,30.96,0,0,market_2
2021-02-03,type_1,4357.10,30.00,1,0,market_2
2021-02-03,type_2,1078.82,20.00,0,0,market_2
2021-02-04,type_3,1371.01,30.00,0,0,market_2
2021-02-04,type_1,4208.09,33.71,1,0,market_2
2021-02-04,type_2,1171.68,13.33,0,0,market_2
2021-02-05,type_3,1413.48,30.34,1,1,market_2
2021-02-05,type_1,4997.98,31.32,1,1,market_2
2021-02-05,type_2,1201.24,14.88,0,1,market_2
2021-02-06,type_3,1810.56,33.62,0,1,market_2
2021-02-06,type_1,5603.09,30.24,1,1,market_2
2021-02-06,type_2,1081.24,30.00,1,1,market_2
2021-02-08,type_3,1667.29,29.01,1,0,market_2
2021-02-08,type_1,4548.58,31.79,1,0,market_2
2021-02-08,type_2,1241.86,18.00,0,0,market_2
2021-02-09,type_3,1634.66,29.89,0,0,market_2
2021-02-09,type_1,4394.28,39.13,1,0,market_2
2021-02-09,type_2,937.40,34.00,1,0,market_2
2021-02-10,type_3,1851.25,32.63,1,0,market_2
2021-02-10,type_1,3492.69,30.20,1,0,market_2
2021-02-10,type_2,777.96,19.38,1,0,market_2
2021-02-11,type_3,1497.48,31.52,0,0,market_2
2021-02-11,type_1,4196.03,40.57,1,0,market_2
2021-02-11,type_2,809.80,28.75,0,0,market_2
2021-02-12,type_3,1912.26,30.49,1,1,market_2
2021-02-12,type_1,4540.60,30.00,1,1,market_2
2021-02-12,type_2,806.90,13.64,0,1,market_2
2021-02-13,type_3,2177.73,35.63,0,1,market_2
2021-02-13,type_1,6406.17,29.71,1,1,market_2
2021-02-13,type_2,1081.45,10.00,0,1,market_2
2021-02-15,type_3,2051.98,28.20,0,0,market_2
2021-02-15,type_1,5223.71,39.55,1,0,market_2
2021-02-15,type_2,1038.75,15.52,0,0,market_2
2021-02-17,type_3,1754.88,32.35,0,0,market_2
2021-02-17,type_1,4905.87,33.26,1,0,market_2
2021-02-17,type_2,1039.35,50.00,1,0,market_2
2021-02-18,type_3,1687.49,30.89,0,0,market_2
2021-02-18,type_1,4164.18,29.33,1,0,market_2
2021-02-18,type_2,971.80,24.00,0,0,market_2
2021-02-19,type_3,1708.98,33.38,0,1,market_2
2021-02-19,type_1,5380.04,28.26,1,1,market_2
2021-02-19,type_2,947.91,17.27,1,1,market_2
2021-02-20,type_3,1843.26,33.56,0,1,market_2
2021-02-20,type_1,6512.56,33.29,1,1,market_2
2021-02-20,type_2,1736.73,23.33,0,1,market_2
2021-02-22,type_3,1754.96,30.84,0,0,market_2
2021-02-22,type_1,4231.04,32.26,0,0,market_2
2021-02-22,type_2,940.67,17.14,0,0,market_2
2021-02-23,type_3,1888.51,29.87,0,0,market_2
2021-02-23,type_1,3720.29,28.72,1,0,market_2
2021-02-23,type_2,1033.04,13.33,0,0,market_2
2021-02-24,type_3,1701.17,35.44,0,0,market_2
2021-02-24,type_1,4157.80,30.00,1,0,market_2
2021-02-24,type_2,786.98,21.11,0,0,market_2
2021-02-25,type_3,1695.76,31.08,0,0,market_2
2021-02-25,type_1,5265.41,71.65,1,0,market_2
2021-02-25,type_2,1010.54,23.53,0,0,market_2
2021-02-26,type_3,1854.69,29.30,1,1,market_2
2021-02-26,type_1,4986.04,29.53,1,1,market_2
2021-02-26,type_2,1059.10,16.36,1,1,market_2
2021-02-27,type_3,2154.43,31.29,0,1,market_2
2021-02-27,type_1,6873.01,29.41,0,1,market_2
2021-02-27,type_2,1318.30,,0,1,market_2
2021-03-01,type_3,1672.01,33.02,1,0,market_2
2021-03-01,type_1,4463.27,36.09,1,0,market_2
2021-03-01,type_2,847.22,23.33,0,0,market_2
2021-03-02,type_3,1668.48,31.67,1,0,market_2
2021-03-02,type_1,4097.63,39.74,1,0,market_2
2021-03-02,type_2,841.24,20.77,0,0,market_2
2021-03-03,type_3,1471.45,32.47,1,0,market_2
2021-03-03,type_1,5189.51,31.63,1,0,market_2
2021-03-03,type_2,1038.79,29.00,1,0,market_2
2021-03-04,type_3,1760.74,32.28,0,0,market_2
2021-03-04,type_1,4565.72,31.11,1,0,market_2
2021-03-04,type_2,1063.62,23.91,0,0,market_2
2021-03-05,type_3,1656.26,33.25,1,1,market_2
2021-03-05,type_1,5583.58,30.00,1,1,market_2
2021-03-05,type_2,1072.29,16.09,0,1,market_2
2021-03-06,type_3,1915.18,29.52,0,1,market_2
2021-03-06,type_1,6831.09,30.00,1,1,market_2
2021-03-06,type_2,1424.61,25.00,0,1,market_2
2021-03-08,type_3,1752.31,29.13,0,0,market_2
2021-03-08,type_1,5677.31,30.00,1,0,market_2
2021-03-08,type_2,978.32,11.54,0,0,market_2
2021-03-09,type_3,1708.04,29.72,1,0,market_2
2021-03-09,type_1,4679.51,29.64,1,0,market_2
2021-03-09,type_2,893.35,16.15,0,0,market_2
2021-03-10,type_3,1784.49,31.07,1,0,market_2
2021-03-10,type_1,4389.99,31.06,0,0,market_2
2021-03-10,type_2,902.84,10.00,1,0,market_2
2021-03-11,type_3,1606.12,35.71,0,0,market_2
2021-03-11,type_1,4553.70,30.00,0,0,market_2
2021-03-11,type_2,744.01,15.00,1,0,market_2
2021-03-12,type_3,1822.95,34.41,0,1,market_2
2021-03-12,type_1,4906.30,30.00,1,1,market_2
2021-03-12,type_2,1027.11,19.23,0,1,market_2
2021-03-13,type_3,2148.90,38.72,0,1,market_2
2021-03-13,type_1,6705.28,30.00,1,1,market_2
2021-03-13,type_2,1324.91,14.62,1,1,market_2
2021-03-15,type_3,1452.48,31.83,0,0,market_2
2021-03-15,type_1,4414.96,31.67,1,0,market_2
2021-03-15,type_2,987.37,17.50,0,0,market_2
2021-03-16,type_3,1546.42,35.91,0,0,market_2
2021-03-16,type_1,4134.09,28.92,1,0,market_2
2021-03-16,type_2,917.22,22.50,0,0,market_2
2021-03-17,type_3,1647.74,34.04,0,0,market_2
2021-03-17,type_1,3836.72,33.94,1,0,market_2
2021-03-17,type_2,568.82,26.00,0,0,market_2
2021-03-18,type_3,1378.32,33.48,0,0,market_2
2021-03-18,type_1,4581.82,31.52,0,0,market_2
2021-03-18,type_2,1161.65,24.19,0,0,market_2
2021-03-19,type_3,1274.85,34.25,0,1,market_2
2021-03-19,type_1,4019.07,30.00,1,1,market_2
2021-03-19,type_2,764.76,19.17,1,1,market_2
2021-03-20,type_3,1606.70,36.19,0,1,market_2
2021-03-20,type_1,6197.35,29.68,0,1,market_2
2021-03-20,type_2,1402.02,22.38,0,1,market_2
2021-03-22,type_3,1774.50,30.52,0,0,market_2
2021-03-22,type_1,81.56,29.17,0,0,market_2
2021-03-22,type_2,926.32,20.59,0,0,market_2
2021-03-23,type_3,1779.39,29.67,0,0,market_2
2021-03-23,type_2,1146.54,11.33,0,0,market_2
2021-03-24,type_3,1702.01,30.50,0,0,market_2
2021-03-24,type_2,862.21,16.88,0,0,market_2
2021-03-25,type_3,1536.15,27.67,0,0,market_2
2021-03-25,type_2,988.57,21.00,0,0,market_2
2021-03-26,type_3,1824.95,29.26,0,1,market_2
2021-03-26,type_2,825.44,11.82,1,1,market_2
2021-03-27,type_3,1826.47,30.37,1,1,market_2
2021-03-27,type_1,198.86,30.00,0,1,market_2
2021-03-27,type_2,1526.80,17.59,0,1,market_2
2021-03-29,type_3,1945.80,30.48,0,0,market_2
2021-03-29,type_2,1273.80,20.91,1,0,market_2
2021-03-30,type_3,2109.57,30.12,1,0,market_2
2021-03-30,type_2,783.96,10.00,1,0,market_2
2021-03-31,type_3,2129.21,30.96,0,0,market_2
2021-03-31,type_2,1085.87,12.89,1,0,market_2
2021-04-01,type_3,1571.85,33.08,1,0,market_2
2021-04-01,type_2,1206.50,10.00,0,0,market_2
2021-04-03,type_3,2111.67,26.09,0,1,market_2
2021-04-03,type_2,960.91,20.00,0,1,market_2
2021-04-05,type_3,1894.57,30.34,1,0,market_2
2021-04-05,type_2,881.47,11.90,1,0,market_2
2021-04-06,type_3,1775.67,30.42,0,0,market_2
2021-04-06,type_2,944.78,66.39,0,0,market_2
2021-04-07,type_3,1829.56,29.20,0,0,market_2
2021-04-07,type_2,838.98,16.84,1,0,market_2
2021-04-08,type_3,1930.82,30.00,0,0,market_2
2021-04-08,type_2,794.87,12.22,0,0,market_2
2021-04-09,type_3,1954.36,31.79,0,1,market_2
2021-04-09,type_2,975.21,30.83,0,1,market_2
2021-04-10,type_3,2609.61,28.70,0,1,market_2
2021-04-10,type_2,1219.09,18.24,0,1,market_2
2021-04-12,type_3,1914.86,36.14,1,0,market_2
2021-04-12,type_2,1092.10,20.48,1,0,market_2
2021-04-13,type_3,2236.52,31.31,0,0,market_2
2021-04-13,type_2,951.07,20.00,0,0,market_2
2021-04-14,type_3,2032.50,32.45,1,0,market_2
2021-04-14,type_2,730.04,27.00,1,0,market_2
2021-04-15,type_3,2155.03,30.48,0,0,market_2
2021-04-15,type_2,841.86,16.43,0,0,market_2
2021-04-16,type_3,2135.27,30.70,0,1,market_2
2021-04-16,type_2,1090.00,19.76,0,1,market_2
2021-04-17,type_3,2538.98,33.77,0,1,market_2
2021-04-17,type_2,1311.80,26.36,0,1,market_2
2021-04-19,type_3,1933.54,31.37,0,0,market_2
2021-04-19,type_2,762.76,32.50,0,0,market_2
2021-04-20,type_3,1985.52,33.41,0,0,market_2
2021-04-20,type_2,658.05,23.91,1,0,market_2
2021-04-21,type_3,2015.97,29.29,0,0,market_2
2021-04-21,type_2,1086.25,15.26,0,0,market_2
2021-04-22,type_3,1725.64,30.91,0,0,market_2
2021-04-22,type_2,712.75,23.33,1,0,market_2
2021-04-23,type_3,2196.67,28.44,0,1,market_2
2021-04-23,type_2,786.22,13.13,1,1,market_2
2021-04-24,type_3,2544.23,30.38,0,1,market_2
2021-04-24,type_2,1406.27,22.57,1,1,market_2
2021-04-26,type_3,2329.98,30.86,0,0,market_2
2021-04-26,type_2,1033.04,17.78,0,0,market_2
2021-04-27,type_3,2055.59,29.78,0,0,market_2
2021-04-27,type_2,723.64,30.00,1,0,market_2
2021-04-28,type_3,2390.96,31.33,0,0,market_2
2021-04-28,type_2,945.16,21.20,0,0,market_2
2021-04-29,type_3,2030.32,28.86,0,0,market_2
2021-04-29,type_2,801.65,21.85,0,0,market_2
2021-04-30,type_3,2363.94,29.83,0,1,market_2
2021-04-30,type_2,1462.85,14.62,0,1,market_2
2021-05-02,type_3,1403.34,31.31,0,1,market_2
2021-05-02,type_2,732.73,13.90,0,1,market_2
2021-05-03,type_3,2607.85,28.01,0,0,market_2
2021-05-03,type_2,1246.49,19.52,0,0,market_2
2021-05-04,type_3,2276.73,30.28,1,0,market_2
2021-05-04,type_2,709.70,16.84,0,0,market_2
2021-05-05,type_3,1541.20,33.92,0,0,market_2
2021-05-05,type_1,3854.95,34.67,1,0,market_2
2021-05-05,type_2,734.92,19.29,0,0,market_2
2021-05-06,type_3,1765.23,35.47,0,0,market_2
2021-05-06,type_1,3839.42,32.13,1,0,market_2
2021-05-06,type_2,636.36,11.62,0,0,market_2
2021-05-07,type_3,1711.44,30.99,0,1,market_2
2021-05-07,type_1,4381.70,36.00,1,1,market_2
2021-05-07,type_2,666.54,14.35,0,1,market_2
2021-05-08,type_3,2061.34,38.55,0,1,market_2
2021-05-08,type_1,6066.44,30.00,0,1,market_2
2021-05-08,type_2,1257.80,11.89,0,1,market_2
2021-05-10,type_3,1672.53,30.34,0,0,market_2
2021-05-10,type_1,3693.27,30.00,0,0,market_2
2021-05-10,type_2,686.66,16.25,1,0,market_2
2021-05-11,type_3,1748.23,29.14,1,0,market_2
2021-05-11,type_1,3904.95,36.80,1,0,market_2
2021-05-11,type_2,626.51,17.27,1,0,market_2
2021-05-12,type_3,1685.52,29.03,0,0,market_2
2021-05-12,type_1,3793.85,30.00,1,0,market_2
2021-05-12,type_2,594.43,21.03,0,0,market_2
2021-05-13,type_3,1722.73,29.22,0,0,market_2
2021-05-13,type_1,4309.17,30.00,1,0,market_2
2021-05-13,type_2,625.67,20.00,1,0,market_2
2021-05-14,type_3,1660.71,31.42,1,1,market_2
2021-05-14,type_1,4274.74,29.41,1,1,market_2
2021-05-14,type_2,516.50,23.68,0,1,market_2
2021-05-15,type_3,2193.37,36.26,0,1,market_2
2021-05-15,type_1,5174.56,29.46,1,1,market_2
2021-05-15,type_2,729.23,23.33,0,1,market_2
2021-05-17,type_3,1715.76,30.10,1,0,market_2
2021-05-17,type_1,4047.36,34.38,0,0,market_2
2021-05-17,type_2,589.25,17.14,0,0,market_2
2021-05-18,type_3,1617.82,30.70,0,0,market_2
2021-05-18,type_1,3654.15,42.98,0,0,market_2
2021-05-18,type_2,411.88,18.24,0,0,market_2
2021-05-19,type_3,1660.05,29.22,0,0,market_2
2021-05-19,type_1,4145.75,30.49,0,0,market_2
2021-05-19,type_2,612.33,12.50,0,0,market_2
2021-05-20,type_3,1690.22,30.00,0,0,market_2
2021-05-20,type_1,3364.59,29.09,0,0,market_2
2021-05-20,type_2,413.77,14.44,0,0,market_2
2021-05-21,type_3,1709.18,33.18,1,1,market_2
2021-05-21,type_1,4153.27,35.83,1,1,market_2
2021-05-21,type_2,696.68,17.08,1,1,market_2
2021-05-22,type_3,1864.69,33.73,0,1,market_2
2021-05-22,type_1,5809.45,33.78,1,1,market_2
2021-05-22,type_2,942.07,21.43,0,1,market_2
2021-05-24,type_3,1734.58,28.71,0,0,market_2
2021-05-24,type_1,4308.98,29.41,0,0,market_2
2021-05-24,type_2,512.64,29.09,0,0,market_2
2021-05-25,type_3,1580.93,29.07,0,0,market_2
2021-05-25,type_1,4388.33,29.20,0,0,market_2
2021-05-25,type_2,484.75,17.50,0,0,market_2
2021-05-26,type_3,1692.58,30.34,0,0,market_2
2021-05-26,type_1,4151.70,35.53,0,0,market_2
2021-05-26,type_2,515.30,20.00,0,0,market_2
2021-05-27,type_3,1705.09,35.90,1,0,market_2
2021-05-27,type_1,4042.43,30.00,0,0,market_2
2021-05-27,type_2,543.82,21.25,0,0,market_2
2021-05-28,type_3,1892.40,29.23,1,1,market_2
2021-05-28,type_1,4722.57,31.06,0,1,market_2
2021-05-28,type_2,1037.83,15.08,1,1,market_2
2021-05-29,type_3,2127.56,30.85,0,1,market_2
2021-05-29,type_1,6167.43,30.00,0,1,market_2
2021-05-29,type_2,823.75,22.31,0,1,market_2
2021-05-31,type_3,1835.06,28.97,0,0,market_2
2021-05-31,type_1,5331.87,30.00,0,0,market_2
2021-05-31,type_2,661.76,15.33,0,0,market_2
2021-06-01,type_3,1817.37,31.86,1,0,market_2
2021-06-01,type_1,4337.03,30.00,1,0,market_2
2021-06-01,type_2,470.27,21.43,0,0,market_2
2021-06-02,type_3,1848.73,30.32,0,0,market_2
2021-06-02,type_1,4295.21,32.40,0,0,market_2
2021-06-02,type_2,461.14,21.11,0,0,market_2
2021-06-03,type_3,1666.51,32.10,0,0,market_2
2021-06-03,type_1,3844.44,31.86,1,0,market_2
2021-06-03,type_2,408.78,14.44,1,0,market_2
2021-06-04,type_3,1986.13,29.23,0,1,market_2
2021-06-04,type_1,4991.40,34.00,1,1,market_2
2021-06-04,type_2,483.33,15.71,0,1,market_2
2021-06-05,type_3,2399.04,32.67,0,1,market_2
2021-06-05,type_1,6661.87,30.00,1,1,market_2
2021-06-05,type_2,632.83,22.00,0,1,market_2
2021-06-07,type_3,1875.88,30.44,0,0,market_2
2021-06-07,type_1,3885.75,34.58,0,0,market_2
2021-06-07,type_2,545.63,47.83,0,0,market_2
2021-06-08,type_3,1739.79,30.25,0,0,market_2
2021-06-08,type_1,3725.05,30.25,1,0,market_2
2021-06-08,type_2,394.19,30.00,0,0,market_2
2021-06-09,type_3,1720.48,29.82,1,0,market_2
2021-06-09,type_1,3984.68,27.58,0,0,market_2
2021-06-09,type_2,336.18,30.00,0,0,market_2
2021-06-10,type_3,1649.24,32.94,1,0,market_2
2021-06-10,type_1,4366.08,37.07,0,0,market_2
2021-06-10,type_2,329.45,28.33,1,0,market_2
2021-06-11,type_3,1878.48,32.71,1,1,market_2
2021-06-11,type_1,4858.57,32.61,0,1,market_2
2021-06-11,type_2,584.01,16.67,1,1,market_2
2021-06-12,type_3,2165.03,34.19,1,1,market_2
2021-06-12,type_1,6243.24,47.29,0,1,market_2
2021-06-12,type_2,665.94,14.62,0,1,market_2
2021-06-14,type_3,2044.15,32.16,0,0,market_2
2021-06-14,type_1,4200.42,30.00,1,0,market_2
2021-06-14,type_2,499.77,81.00,0,0,market_2
2021-06-15,type_3,1722.00,33.46,0,0,market_2
2021-06-15,type_1,3863.69,28.13,1,0,market_2
2021-06-15,type_2,689.62,14.21,0,0,market_2
2021-06-16,type_3,1794.01,29.26,1,0,market_2
2021-06-16,type_1,3406.38,31.82,0,0,market_2
2021-06-16,type_2,409.79,12.86,0,0,market_2
2021-06-17,type_3,1960.14,28.29,1,0,market_2
2021-06-17,type_1,4142.67,33.87,1,0,market_2
2021-06-17,type_2,682.43,10.00,0,0,market_2
2021-06-18,type_3,1832.94,30.18,0,1,market_2
2021-06-18,type_1,4584.79,29.31,1,1,market_2
2021-06-18,type_2,913.98,12.22,1,1,market_2
2021-06-19,type_3,2092.71,36.69,0,1,market_2
2021-06-19,type_1,6396.07,35.93,1,1,market_2
2021-06-19,type_2,991.07,15.00,0,1,market_2
2021-06-21,type_3,1850.53,29.35,0,0,market_2
2021-06-21,type_1,4550.04,30.69,1,0,market_2
2021-06-21,type_2,1054.51,17.27,0,0,market_2
2021-06-22,type_3,1717.47,33.01,0,0,market_2
2021-06-22,type_1,4016.36,32.67,1,0,market_2
2021-06-22,type_2,751.23,12.86,0,0,market_2
2021-06-23,type_3,1475.34,29.91,0,0,market_2
2021-06-23,type_1,3812.53,29.60,1,0,market_2
2021-06-23,type_2,739.75,14.44,0,0,market_2
2021-06-24,type_3,1668.25,31.08,0,0,market_2
2021-06-24,type_1,4680.17,36.18,1,0,market_2
2021-06-24,type_2,1018.23,11.00,0,0,market_2
2021-06-25,type_3,1628.76,30.10,1,1,market_2
2021-06-25,type_1,4503.62,28.89,0,1,market_2
2021-06-25,type_2,864.27,25.56,0,1,market_2
2021-06-26,type_3,2122.89,29.32,0,1,market_2
2021-06-26,type_2,1150.50,14.62,0,1,market_2
2021-06-28,type_3,2467.91,28.03,0,0,market_2
2021-06-28,type_2,991.70,36.36,1,0,market_2
2021-06-29,type_3,2297.02,34.37,0,0,market_2
2021-06-29,type_2,819.00,11.18,0,0,market_2
2021-06-30,type_3,1902.31,31.15,0,0,market_2
2021-06-30,type_1,4176.98,30.00,1,0,market_2
2021-06-30,type_2,917.36,21.43,0,0,market_2
2021-07-01,type_3,1989.99,34.22,0,0,market_2
2021-07-01,type_1,4970.18,30.00,0,0,market_2
2021-07-01,type_2,819.22,16.67,0,0,market_2
2021-07-02,type_3,1984.94,33.56,0,1,market_2
2021-07-02,type_1,3981.51,38.95,0,1,market_2
2021-07-02,type_2,649.08,11.82,0,1,market_2
2021-07-03,type_3,1934.47,38.63,1,1,market_2
2021-07-03,type_1,5617.94,33.77,1,1,market_2
2021-07-03,type_2,999.49,15.00,0,1,market_2
2021-07-05,type_3,1998.29,32.17,0,0,market_2
2021-07-05,type_1,5739.71,28.40,0,0,market_2
2021-07-05,type_2,897.91,30.00,0,0,market_2
2021-07-06,type_3,1782.59,31.02,0,0,market_2
2021-07-06,type_1,3900.77,29.47,1,0,market_2
2021-07-06,type_2,796.63,18.00,0,0,market_2
2021-07-07,type_3,1933.52,31.47,0,0,market_2
2021-07-07,type_1,4822.42,27.89,1,0,market_2
2021-07-07,type_2,833.07,11.67,0,0,market_2
2021-07-08,type_3,1841.72,29.53,0,0,market_2
2021-07-08,type_1,5023.05,28.18,1,0,market_2
2021-07-08,type_2,768.09,70.00,0,0,market_2
2021-07-09,type_3,1917.27,29.08,0,1,market_2
2021-07-09,type_1,5279.62,28.46,0,1,market_2
2021-07-09,type_2,693.70,25.56,0,1,market_2
2021-07-10,type_3,1715.71,34.63,0,1,market_2
2021-07-10,type_1,5011.88,29.56,0,1,market_2
2021-07-10,type_2,1106.29,18.00,0,1,market_2
2021-07-12,type_3,1965.75,30.72,0,0,market_2
2021-07-12,type_1,4522.39,27.78,0,0,market_2
2021-07-12,type_2,578.01,15.45,0,0,market_2
2021-07-13,type_3,2036.56,30.62,0,0,market_2
2021-07-13,type_1,4255.09,34.83,1,0,market_2
2021-07-13,type_2,719.87,20.00,0,0,market_2
2021-07-14,type_3,1814.11,33.70,0,0,market_2
2021-07-14,type_1,4266.44,29.66,0,0,market_2
2021-07-14,type_2,499.59,20.91,0,0,market_2
2021-07-15,type_3,1840.64,31.71,0,0,market_2
2021-07-15,type_1,3946.57,42.14,0,0,market_2
2021-07-15,type_2,536.04,27.78,0,0,market_2
2021-07-16,type_3,2112.57,33.90,0,1,market_2
2021-07-16,type_1,4311.44,29.43,0,1,market_2
2021-07-16,type_2,758.82,21.43,0,1,market_2
2021-07-17,type_3,1862.10,39.47,0,1,market_2
2021-07-17,type_1,3904.80,33.44,0,1,market_2
2021-07-17,type_2,497.73,37.50,0,1,market_2
2021-07-19,type_3,1798.84,30.70,0,0,market_2
2021-07-19,type_1,4793.98,28.89,1,0,market_2
2021-07-19,type_2,615.28,30.00,0,0,market_2
2021-07-20,type_3,1846.49,32.68,0,0,market_2
2021-07-20,type_1,4328.75,30.59,0,0,market_2
2021-07-20,type_2,595.06,20.00,0,0,market_2
2021-07-21,type_3,1636.13,33.03,0,0,market_2
2021-07-21,type_1,4294.16,27.06,0,0,market_2
2021-07-21,type_2,730.19,13.64,0,0,market_2
2021-07-22,type_3,1700.04,29.89,0,0,market_2
2021-07-22,type_1,3679.73,29.09,0,0,market_2
2021-07-22,type_2,635.45,50.00,0,0,market_2
2021-07-23,type_3,1720.88,32.63,0,1,market_2
2021-07-23,type_1,4347.84,26.30,0,1,market_2
2021-07-23,type_2,642.51,10.00,0,1,market_2
2021-07-24,type_3,1850.31,36.18,0,1,market_2
2021-07-24,type_1,4734.68,28.06,0,1,market_2
2021-07-24,type_2,733.07,14.44,0,1,market_2
2021-07-26,type_3,1649.66,33.01,0,0,market_2
2021-07-26,type_1,1694.58,38.00,0,0,market_2
2021-07-26,type_2,440.58,20.00,0,0,market_2
2021-07-27,type_3,1997.78,29.38,0,0,market_2
2021-07-27,type_1,1961.76,33.33,0,0,market_2
2021-07-27,type_2,651.01,10.00,0,0,market_2
2021-07-28,type_3,2192.65,31.79,0,0,market_2
2021-07-28,type_1,2310.18,28.18,1,0,market_2
2021-07-28,type_2,662.47,10.00,0,0,market_2
2021-07-29,type_3,2109.32,27.91,0,0,market_2
2021-07-29,type_1,2275.21,30.00,0,0,market_2
2021-07-29,type_2,629.49,11.67,1,0,market_2
2021-07-30,type_3,2004.15,30.90,0,1,market_2
2021-07-30,type_1,4223.61,30.00,0,1,market_2
2021-07-30,type_2,562.35,20.00,0,1,market_2
2021-07-31,type_3,2043.15,33.54,0,1,market_2
2021-07-31,type_1,4770.88,33.04,0,1,market_2
2021-07-31,type_2,534.07,11.82,0,1,market_2
2021-08-02,type_3,2294.46,32.23,1,0,market_2
2021-08-02,type_1,4612.42,35.83,0,0,market_2
2021-08-02,type_2,534.52,20.00,0,0,market_2
2021-08-03,type_3,1967.29,32.70,0,0,market_2
2021-08-03,type_1,4160.42,27.78,0,0,market_2
2021-08-03,type_2,531.71,28.57,0,0,market_2
2021-08-04,type_3,1883.16,29.20,0,0,market_2
2021-08-04,type_1,4325.06,33.23,0,0,market_2
2021-08-04,type_2,579.17,18.00,0,0,market_2
2021-08-05,type_3,2070.45,32.91,0,0,market_2
2021-08-05,type_1,4256.09,38.48,0,0,market_2
2021-08-05,type_2,563.00,20.00,0,0,market_2
2021-08-06,type_3,2043.81,30.10,0,1,market_2
2021-08-06,type_1,4501.09,29.15,0,1,market_2
2021-08-06,type_2,385.24,35.71,0,1,market_2
2021-08-07,type_3,2142.86,33.95,0,1,market_2
2021-08-07,type_1,5030.89,28.82,1,1,market_2
2021-08-07,type_2,678.83,13.64,0,1,market_2
2021-08-09,type_3,2158.88,28.76,0,0,market_2
