date,store_type,sales,discount_average,has_new_product,is_weekend,market,tavg
2021-02-13,type_3,1956.2846399999999,10.0,0,1,market_5,26.9
2021-02-13,type_1,5921.01488,10.0,0,1,market_5,26.9
2021-02-13,type_2,553.84176,10.0,0,1,market_5,26.9
2021-02-14,type_3,1878.64048,10.0,0,1,market_5,25.6
2021-02-14,type_1,7179.97936,23.323395669291337,0,1,market_5,25.6
2021-02-14,type_2,469.86368,10.0,0,1,market_5,25.6
2021-02-15,type_3,1128.85888,10.0,0,0,market_5,24.9
2021-02-15,type_1,2495.4521600000003,10.0,0,0,market_5,24.9
2021-02-15,type_2,345.27232000000004,10.0,0,0,market_5,24.9
2021-02-16,type_3,1491.2958400000002,10.0,0,0,market_5,25.6
2021-02-16,type_1,2658.6846400000004,10.0,1,0,market_5,25.6
2021-02-16,type_2,331.20192,10.0,0,0,market_5,25.6
2021-02-17,type_3,1240.7392,10.0,0,0,market_5,26.1
2021-02-17,type_1,2641.27584,23.323395669291337,0,0,market_5,26.1
2021-02-17,type_2,340.88272,10.0,0,0,market_5,26.1
2021-02-18,type_3,1391.30144,10.0,0,0,market_5,25.6
2021-02-18,type_1,2772.24736,10.0,0,0,market_5,25.6
2021-02-18,type_2,420.04928,10.0,0,0,market_5,25.6
2021-02-19,type_3,1289.03328,10.0,0,1,market_5,24.5
2021-02-19,type_1,3585.43936,10.0,1,1,market_5,24.5
2021-02-19,type_2,281.15744,10.0,0,1,market_5,24.5
2021-02-20,type_3,2087.00096,10.0,0,1,market_5,25.7
2021-02-20,type_1,6502.78368,23.323395669291337,0,1,market_5,25.7
2021-02-20,type_2,461.46288000000004,10.0,0,1,market_5,25.7
2021-02-21,type_3,2231.49616,22.44715141146279,0,1,market_5,25.2
2021-02-21,type_1,6964.22352,10.0,1,1,market_5,25.2
2021-02-21,type_2,542.96336,10.0,1,1,market_5,25.2
2021-02-22,type_3,1303.10672,10.0,0,0,market_5,24.8
2021-02-22,type_1,2529.97616,10.0,0,0,market_5,24.8
2021-02-22,type_2,176.23648,10.0,0,0,market_5,24.8
2021-02-23,type_3,1329.39712,10.0,0,0,market_5,26.2
2021-02-23,type_1,2963.47376,10.0,0,0,market_5,26.2
2021-02-23,type_2,257.30704000000003,10.0,1,0,market_5,26.2
2021-02-24,type_3,1263.83424,10.0,0,0,market_5,25.8
2021-02-24,type_1,2764.3568,10.0,1,0,market_5,25.8
2021-02-24,type_2,295.58128000000005,10.0,0,0,market_5,25.8
2021-02-25,type_3,1317.5958400000002,10.0,0,0,market_5,26.2
2021-02-25,type_1,3193.6537599999997,10.0,1,0,market_5,26.2
2021-02-25,type_2,258.93648,10.0,0,0,market_5,26.2
2021-02-26,type_3,1324.72576,10.0,0,1,market_5,27.1
2021-02-26,type_1,3207.93984,10.0,0,1,market_5,27.1
2021-02-26,type_2,283.4664,10.0,0,1,market_5,27.1
2021-02-27,type_3,1971.76896,10.0,0,1,market_5,26.3
2021-02-27,type_1,6732.5761600000005,10.0,1,1,market_5,26.3
2021-02-27,type_2,610.6448,10.0,0,1,market_5,26.3
2021-02-28,type_3,2140.0940800000003,10.0,0,1,market_5,25.9
2021-02-28,type_1,7482.10512,10.0,0,1,market_5,25.9
2021-02-28,type_2,532.7736,10.0,0,1,market_5,25.9
2021-03-01,type_3,1108.33792,10.0,0,0,market_5,23.7
2021-03-01,type_1,2642.95408,10.0,0,0,market_5,23.7
2021-03-01,type_2,215.90832,11.43,0,0,market_5,23.7
2021-03-02,type_3,1263.04224,10.0,0,0,market_5,25.3
2021-03-02,type_1,3115.2544,10.0,0,0,market_5,25.3
2021-03-02,type_2,218.8528,10.0,0,0,market_5,25.3
2021-03-03,type_3,1334.51152,10.0,0,0,market_5,25.8
2021-03-03,type_1,2914.60672,10.0,0,0,market_5,25.8
2021-03-03,type_2,365.00304,10.0,0,0,market_5,25.8
2021-03-04,type_3,1297.80144,10.0,0,0,market_5,26.0
2021-03-04,type_1,3026.96048,10.0,1,0,market_5,26.0
2021-03-04,type_2,266.44336,10.0,0,0,market_5,26.0
2021-03-05,type_3,1300.08128,10.0,0,1,market_5,26.3
2021-03-05,type_1,3464.6155200000003,10.0,0,1,market_5,26.3
2021-03-05,type_2,240.38048,10.0,0,1,market_5,26.3
2021-03-06,type_3,2129.6504,10.0,0,1,market_5,26.3
2021-03-06,type_1,6882.46592,23.323395669291337,1,1,market_5,26.3
2021-03-06,type_2,620.95392,10.0,0,1,market_5,26.3
2021-03-07,type_3,2230.57184,10.0,0,1,market_5,26.8
2021-03-07,type_1,7499.5027199999995,23.323395669291337,0,1,market_5,26.8
2021-03-07,type_2,543.1932800000001,14.152384682332464,0,1,market_5,26.8
2021-03-08,type_3,1235.1403200000002,10.0,0,0,market_5,26.1
2021-03-08,type_1,2677.7112,10.0,0,0,market_5,26.1
2021-03-08,type_2,180.94160000000002,10.0,0,0,market_5,26.1
2021-03-09,type_3,1509.0520000000001,10.0,0,0,market_5,24.8
2021-03-09,type_1,2813.9742400000005,10.0,0,0,market_5,24.8
2021-03-09,type_2,211.72464000000002,10.0,0,0,market_5,24.8
2021-03-10,type_3,1245.62976,10.0,0,0,market_5,23.0
2021-03-10,type_1,3529.0926400000003,10.0,0,0,market_5,23.0
2021-03-10,type_2,184.10768,10.0,0,0,market_5,23.0
2021-03-11,type_3,1274.4232,10.0,0,0,market_5,23.9
2021-03-11,type_1,3034.94528,10.0,0,0,market_5,23.9
2021-03-11,type_2,226.50912,10.0,0,0,market_5,23.9
2021-03-12,type_3,1336.63616,10.0,1,1,market_5,25.3
2021-03-12,type_1,3240.4352000000003,10.0,1,1,market_5,25.3
2021-03-12,type_2,326.08656,10.0,0,1,market_5,25.3
2021-03-13,type_3,2351.3990400000002,10.0,0,1,market_5,25.5
2021-03-13,type_1,6753.1864000000005,10.0,1,1,market_5,25.5
2021-03-13,type_2,580.6961600000001,10.0,0,1,market_5,25.5
2021-03-14,type_3,2175.8160000000003,10.0,0,1,market_5,25.4
2021-03-14,type_1,7754.714080000001,23.323395669291337,0,1,market_5,25.4
2021-03-14,type_2,536.8393599999999,10.0,0,1,market_5,25.4
2021-03-15,type_3,1093.90368,10.0,0,0,market_5,24.3
2021-03-15,type_1,2430.0,10.0,0,0,market_5,24.3
2021-03-15,type_2,204.34207999999998,10.0,0,0,market_5,24.3
2021-03-16,type_3,1286.3728,10.0,0,0,market_5,26.6
2021-03-16,type_1,2681.3972799999997,10.0,0,0,market_5,26.6
2021-03-16,type_2,367.42704,10.0,0,0,market_5,26.6
2021-03-17,type_3,1325.39616,10.0,0,0,market_5,25.3
2021-03-17,type_1,2461.13936,10.0,0,0,market_5,25.3
2021-03-17,type_2,308.27504,10.0,0,0,market_5,25.3
2021-03-18,type_3,1151.4551999999999,10.0,0,0,market_5,27.2
2021-03-18,type_1,3112.99152,10.0,0,0,market_5,27.2
2021-03-18,type_2,263.35888,10.0,0,0,market_5,27.2
2021-03-19,type_3,1378.42192,10.0,0,1,market_5,24.8
2021-03-19,type_1,3083.3620800000003,10.0,0,1,market_5,24.8
2021-03-19,type_2,214.62,10.0,0,1,market_5,24.8
2021-03-20,type_3,2122.19904,10.0,0,1,market_5,29.2
2021-03-20,type_1,6975.182400000001,23.323395669291337,0,1,market_5,29.2
2021-03-20,type_2,535.4420799999999,10.0,0,1,market_5,29.2
2021-03-21,type_3,2319.30384,10.0,0,1,market_5,25.8
2021-03-21,type_1,7828.608,10.0,0,1,market_5,25.8
2021-03-21,type_2,497.00688,10.0,0,1,market_5,25.8
2021-03-22,type_3,1251.86608,10.0,0,0,market_5,25.0
2021-03-22,type_1,2791.22368,10.0,1,0,market_5,25.0
2021-03-22,type_2,218.13968,10.0,0,0,market_5,25.0
2021-03-23,type_3,1138.16832,10.0,0,0,market_5,26.2
2021-03-23,type_1,2890.1556800000003,10.0,1,0,market_5,26.2
2021-03-23,type_2,167.41232000000002,10.0,1,0,market_5,26.2
2021-03-24,type_3,1363.61184,10.0,0,0,market_5,27.1
2021-03-24,type_1,2381.1767999999997,10.0,1,0,market_5,27.1
2021-03-24,type_2,268.148,10.0,1,0,market_5,27.1
2021-03-25,type_3,1335.0768,10.0,0,0,market_5,27.3
2021-03-25,type_1,2991.5492799999997,10.0,0,0,market_5,27.3
2021-03-25,type_2,258.77168,10.0,0,0,market_5,27.3
2021-03-26,type_3,1310.9912,10.0,0,1,market_5,25.2
2021-03-26,type_1,2912.70304,10.0,1,1,market_5,25.2
2021-03-26,type_2,312.88832,10.0,0,1,market_5,25.2
2021-03-27,type_3,2157.92048,10.0,0,1,market_5,25.5
2021-03-27,type_1,6485.46064,10.0,0,1,market_5,25.5
2021-03-27,type_2,485.2656,10.0,1,1,market_5,25.5
2021-03-28,type_3,2221.24928,10.0,0,1,market_5,25.6
2021-03-28,type_1,7746.94816,23.323395669291337,1,1,market_5,25.6
2021-03-28,type_2,428.59871999999996,10.0,1,1,market_5,25.6
2021-03-29,type_3,1471.6353600000002,10.0,0,0,market_5,27.1
2021-03-29,type_1,2880.7283199999997,10.0,1,0,market_5,27.1
2021-03-29,type_2,308.45104,10.0,0,0,market_5,27.1
2021-03-30,type_3,1563.7512,10.0,0,0,market_5,26.6
2021-03-30,type_1,2978.2331200000003,10.0,0,0,market_5,26.6
2021-03-30,type_2,297.36064000000005,10.0,0,0,market_5,26.6
2021-03-31,type_3,1317.0643200000002,10.0,0,0,market_5,26.8
2021-03-31,type_1,3119.68592,10.0,0,0,market_5,26.8
2021-03-31,type_2,300.37184,10.0,0,0,market_5,26.8
2021-04-01,type_3,1522.2420800000002,10.0,0,0,market_5,26.0
2021-04-01,type_1,3558.95008,23.323395669291337,0,0,market_5,26.0
2021-04-01,type_2,337.69056,10.0,0,0,market_5,26.0
2021-04-02,type_2,2.0,14.152384682332464,0,1,market_5,26.4
2021-04-03,type_3,2309.1700800000003,10.0,0,1,market_5,26.3
2021-04-03,type_1,5537.116,23.323395669291337,1,1,market_5,26.3
2021-04-03,type_2,371.24112,10.0,0,1,market_5,26.3
2021-04-04,type_3,1611.71392,10.0,0,1,market_5,25.4
2021-04-04,type_1,5239.28016,10.0,0,1,market_5,25.4
2021-04-04,type_2,284.28303999999997,10.0,0,1,market_5,25.4
2021-04-05,type_3,1222.0163200000002,10.0,0,0,market_5,25.3
2021-04-05,type_1,1888.9096000000002,10.0,1,0,market_5,25.3
2021-04-05,type_2,267.55328000000003,10.0,0,0,market_5,25.3
2021-04-06,type_3,1259.39888,10.0,0,0,market_5,26.1
2021-04-06,type_1,2208.50128,10.0,0,0,market_5,26.1
2021-04-06,type_2,266.97728,10.0,0,0,market_5,26.1
2021-04-07,type_3,1480.35072,10.0,0,0,market_5,24.0
2021-04-07,type_1,3163.2145600000003,10.0,0,0,market_5,24.0
2021-04-07,type_2,192.09856,10.0,0,0,market_5,24.0
2021-04-08,type_3,1409.8393600000002,10.0,0,0,market_5,24.4
2021-04-08,type_1,2924.20736,10.0,0,0,market_5,24.4
2021-04-08,type_2,222.44272,10.0,0,0,market_5,24.4
2021-04-09,type_3,1475.73792,10.0,0,1,market_5,24.4
2021-04-09,type_1,3781.48048,10.0,1,1,market_5,24.4
2021-04-09,type_2,220.09807999999998,10.0,0,1,market_5,24.4
2021-04-10,type_3,1973.01536,10.0,0,1,market_5,25.3
2021-04-10,type_1,5792.46064,23.323395669291337,0,1,market_5,25.3
2021-04-10,type_2,388.86400000000003,10.0,0,1,market_5,25.3
2021-04-11,type_3,2090.10272,10.0,0,1,market_5,25.0
2021-04-11,type_1,7289.90864,23.323395669291337,0,1,market_5,25.0
2021-04-11,type_2,319.70256,10.0,0,1,market_5,25.0
2021-04-12,type_3,1238.78768,10.0,0,0,market_5,26.1
2021-04-12,type_1,2850.84288,10.0,0,0,market_5,26.1
2021-04-12,type_2,95.08176,10.0,0,0,market_5,26.1
2021-04-13,type_3,1295.0140800000001,10.0,0,0,market_5,26.6
2021-04-13,type_1,2687.14032,10.0,0,0,market_5,26.6
2021-04-13,type_2,174.39632,14.152384682332464,0,0,market_5,26.6
2021-04-14,type_3,1368.8979199999999,10.0,0,0,market_5,27.1
2021-04-14,type_1,2784.89296,10.0,1,0,market_5,27.1
2021-04-14,type_2,138.38768,10.0,0,0,market_5,27.1
2021-04-15,type_3,1203.2104,10.0,0,0,market_5,26.3
2021-04-15,type_1,2838.26416,10.0,1,0,market_5,26.3
2021-04-15,type_2,143.31568,10.0,1,0,market_5,26.3
2021-04-16,type_3,1408.27168,10.0,0,1,market_5,26.2
2021-04-16,type_1,3128.75856,10.0,0,1,market_5,26.2
2021-04-16,type_2,233.83584,10.0,0,1,market_5,26.2
2021-04-17,type_3,2115.2672000000002,10.0,0,1,market_5,27.1
2021-04-17,type_1,5940.62272,23.323395669291337,1,1,market_5,27.1
2021-04-17,type_2,442.26128000000006,10.0,1,1,market_5,27.1
2021-04-18,type_3,2261.90976,10.0,0,1,market_5,27.7
2021-04-18,type_1,6845.02368,23.323395669291337,0,1,market_5,27.7
2021-04-18,type_2,768.4238399999999,10.0,1,1,market_5,27.7
2021-04-19,type_3,1168.5505600000001,10.0,0,0,market_5,28.9
2021-04-19,type_1,2831.88832,10.0,1,0,market_5,28.9
2021-04-19,type_2,359.8072,10.0,0,0,market_5,28.9
2021-04-20,type_3,1209.7104,10.0,0,0,market_5,26.9
2021-04-20,type_1,3076.05088,10.0,0,0,market_5,26.9
2021-04-20,type_2,334.26576,10.0,0,0,market_5,26.9
2021-04-21,type_3,1287.77456,10.0,0,0,market_5,27.4
2021-04-21,type_1,2521.42656,10.0,0,0,market_5,27.4
2021-04-21,type_2,392.43120000000005,10.0,0,0,market_5,27.4
2021-04-22,type_3,1441.48064,10.0,0,0,market_5,27.1
2021-04-22,type_1,3084.1312000000003,10.0,1,0,market_5,27.1
2021-04-22,type_2,481.73152000000005,10.0,0,0,market_5,27.1
2021-04-23,type_3,1421.12624,10.0,0,1,market_5,27.3
2021-04-23,type_1,3037.02896,10.0,0,1,market_5,27.3
2021-04-23,type_2,420.7896,10.0,0,1,market_5,27.3
2021-04-24,type_3,2273.5768,10.0,0,1,market_5,27.0
2021-04-24,type_1,6201.48864,23.323395669291337,0,1,market_5,27.0
2021-04-24,type_2,770.52112,10.0,0,1,market_5,27.0
2021-04-25,type_3,2092.2891200000004,10.0,0,1,market_5,27.9
2021-04-25,type_1,7373.741599999999,23.323395669291337,0,1,market_5,27.9
2021-04-25,type_2,872.68432,10.0,0,1,market_5,27.9
2021-04-26,type_3,1236.19936,10.0,0,0,market_5,27.3
2021-04-26,type_1,2370.78512,10.0,0,0,market_5,27.3
2021-04-26,type_2,296.03936,10.0,0,0,market_5,27.3
2021-04-27,type_3,1371.82992,10.0,0,0,market_5,26.4
2021-04-27,type_1,2722.74896,10.0,0,0,market_5,26.4
2021-04-27,type_2,465.18048,10.0,0,0,market_5,26.4
2021-04-28,type_3,1390.99312,10.0,0,0,market_5,24.8
2021-04-28,type_1,2850.2736,10.0,0,0,market_5,24.8
2021-04-28,type_2,372.91824,10.0,0,0,market_5,24.8
2021-04-29,type_3,1245.26528,10.0,0,0,market_5,25.9
2021-04-29,type_1,2739.8558399999997,10.0,0,0,market_5,25.9
2021-04-29,type_2,379.56496000000004,10.0,0,0,market_5,25.9
2021-04-30,type_3,1403.1176,10.0,0,1,market_5,26.2
2021-04-30,type_1,3567.0078399999998,10.0,1,1,market_5,26.2
2021-04-30,type_2,369.22192,10.0,0,1,market_5,26.2
2021-05-01,type_3,2637.9849600000002,10.0,0,1,market_5,26.4
2021-05-01,type_1,6700.68544,10.0,1,1,market_5,26.4
2021-05-01,type_2,912.22176,10.0,0,1,market_5,26.4
2021-05-02,type_3,2352.3648,10.0,0,1,market_5,27.0
2021-05-02,type_1,7103.73328,10.0,1,1,market_5,27.0
2021-05-02,type_2,856.6545600000001,10.0,0,1,market_5,27.0
2021-05-03,type_3,1136.18416,10.0,0,0,market_5,27.1
2021-05-03,type_1,2474.3307200000004,10.0,0,0,market_5,27.1
2021-05-03,type_2,429.2488,10.0,0,0,market_5,27.1
2021-05-04,type_3,1256.4496000000001,10.0,0,0,market_5,26.0
2021-05-04,type_1,2587.14816,10.0,1,0,market_5,26.0
2021-05-04,type_2,476.21247999999997,10.0,0,0,market_5,26.0
2021-05-05,type_3,1319.75696,10.0,0,0,market_5,26.5
2021-05-05,type_1,2761.59616,10.0,1,0,market_5,26.5
2021-05-05,type_2,347.028,10.0,0,0,market_5,26.5
2021-05-06,type_3,1376.05104,10.0,0,0,market_5,27.3
2021-05-06,type_1,3197.5067200000003,10.0,0,0,market_5,27.3
2021-05-06,type_2,411.78240000000005,10.0,0,0,market_5,27.3
2021-05-07,type_3,1332.35376,10.0,0,1,market_5,27.1
2021-05-07,type_1,3419.9928,10.0,0,1,market_5,27.1
2021-05-07,type_2,375.26288,10.0,0,1,market_5,27.1
2021-05-08,type_3,2529.0304,10.0,0,1,market_5,26.9
2021-05-08,type_1,6358.46064,10.0,1,1,market_5,26.9
2021-05-08,type_2,911.0824,10.0,1,1,market_5,26.9
2021-05-09,type_3,2279.89792,10.0,0,1,market_5,29.1
2021-05-09,type_1,8315.64288,23.323395669291337,0,1,market_5,29.1
2021-05-09,type_2,779.3806400000001,10.0,1,1,market_5,29.1
2021-05-10,type_3,1120.1921599999998,10.0,0,0,market_5,26.6
2021-05-10,type_1,2513.11296,23.323395669291337,0,0,market_5,26.6
2021-05-10,type_2,273.34288000000004,10.0,0,0,market_5,26.6
2021-05-11,type_3,1293.74064,10.0,0,0,market_5,26.7
2021-05-11,type_1,2579.18352,10.0,0,0,market_5,26.7
2021-05-11,type_2,416.08704,10.0,0,0,market_5,26.7
2021-05-12,type_3,1163.0408,10.0,0,0,market_5,27.3
2021-05-12,type_1,3123.7401600000003,10.0,1,0,market_5,27.3
2021-05-12,type_2,289.3752,10.77,0,0,market_5,27.3
2021-05-13,type_3,1103.97424,10.0,0,0,market_5,27.6
2021-05-13,type_1,3029.9944,10.0,1,0,market_5,27.6
2021-05-13,type_2,286.96592,10.0,0,0,market_5,27.6
2021-05-14,type_3,1373.97568,10.0,0,1,market_5,27.3
2021-05-14,type_1,3352.87856,10.0,0,1,market_5,27.3
2021-05-14,type_2,289.11888,10.0,0,1,market_5,27.3
2021-05-15,type_3,2385.41168,10.0,0,1,market_5,29.4
2021-05-15,type_1,6968.7980800000005,10.0,0,1,market_5,29.4
2021-05-15,type_2,848.2616,10.0,1,1,market_5,29.4
2021-05-16,type_3,2072.31344,10.0,0,1,market_5,28.0
2021-05-16,type_1,8087.57056,23.323395669291337,0,1,market_5,28.0
2021-05-16,type_2,743.78112,10.0,0,1,market_5,28.0
2021-05-17,type_3,1160.9483200000002,10.0,0,0,market_5,28.0
2021-05-17,type_1,2444.94384,10.0,0,0,market_5,28.0
2021-05-17,type_2,241.30816000000002,10.0,0,0,market_5,28.0
2021-05-18,type_3,1520.7823999999998,10.0,0,0,market_5,28.0
2021-05-18,type_1,2885.83392,23.323395669291337,0,0,market_5,28.0
2021-05-18,type_2,277.91071999999997,10.0,0,0,market_5,28.0
2021-05-19,type_3,1480.61872,10.0,0,0,market_5,28.2
2021-05-19,type_1,3292.3147200000003,23.323395669291337,0,0,market_5,28.2
2021-05-19,type_2,388.88576,10.0,0,0,market_5,28.2
2021-05-20,type_3,1289.00144,10.0,0,0,market_5,27.4
2021-05-20,type_1,3379.1155200000003,23.323395669291337,0,0,market_5,27.4
2021-05-20,type_2,406.32576,10.0,0,0,market_5,27.4
2021-05-21,type_3,1388.7712,10.0,0,1,market_5,26.7
2021-05-21,type_1,3073.53616,9.0,0,1,market_5,26.7
2021-05-21,type_2,298.6784,10.0,0,1,market_5,26.7
2021-05-22,type_3,2241.96384,10.0,0,1,market_5,28.6
2021-05-22,type_1,6629.46432,10.0,0,1,market_5,28.6
