date,store_type,sales,discount_average,has_new_product,is_weekend,market,tavg
2021-10-27,type_1,3699.9269999999997,30.0,1,0,market_6,26.6
2021-10-27,type_2,189.936,10.0,0,0,market_6,26.6
2021-10-28,type_3,2360.412,33.77,0,0,market_6,26.4
2021-10-28,type_1,3521.304,45.22,0,0,market_6,26.4
2021-10-28,type_2,123.01200000000001,10.0,0,0,market_6,26.4
2021-10-29,type_3,2656.3590000000004,36.81,1,1,market_6,26.5
2021-10-29,type_1,3810.0420000000004,44.48,0,1,market_6,26.5
2021-10-29,type_2,258.06600000000003,10.0,0,1,market_6,26.5
2021-10-30,type_3,3589.317,31.4,0,1,market_6,26.7
2021-10-30,type_1,6586.416,33.29,0,1,market_6,26.7
2021-10-30,type_2,348.201,10.0,0,1,market_6,26.7
2021-10-31,type_3,2705.157,30.73,0,1,market_6,26.1
2021-10-31,type_1,4713.956999999999,30.0,1,1,market_6,26.1
2021-10-31,type_2,237.63600000000002,16.846515892420538,0,1,market_6,26.1
2021-11-01,type_3,2592.621,36.88,0,0,market_6,26.3
2021-11-01,type_1,3381.129,42.17,1,0,market_6,26.3
2021-11-01,type_2,172.944,10.0,0,0,market_6,26.3
2021-11-02,type_3,1817.5230000000001,41.16,1,0,market_6,26.1
2021-11-02,type_1,3421.719,38.57,1,0,market_6,26.1
2021-11-02,type_2,295.29900000000004,16.846515892420538,0,0,market_6,26.1
2021-11-03,type_3,2442.942,40.23,0,0,market_6,25.6
2021-11-03,type_1,3162.6090000000004,36.09,0,0,market_6,25.6
2021-11-03,type_2,131.256,10.0,0,0,market_6,25.6
2021-11-04,type_3,2002.221,43.55,0,0,market_6,26.6
2021-11-04,type_1,4149.828,33.78,0,0,market_6,26.6
2021-11-04,type_2,185.769,10.0,0,0,market_6,26.6
2021-11-05,type_3,2390.2110000000002,47.96,0,1,market_6,26.6
2021-11-05,type_1,3833.046,33.5,0,1,market_6,26.6
2021-11-05,type_2,150.192,77.5,0,1,market_6,26.6
2021-11-06,type_3,3603.3840000000005,35.6,1,1,market_6,26.6
2021-11-06,type_1,6222.717000000001,46.15,0,1,market_6,26.6
2021-11-06,type_2,266.769,10.0,0,1,market_6,26.6
2021-11-07,type_3,3181.356,33.09,0,1,market_6,25.7
2021-11-07,type_1,4604.9220000000005,44.65,1,1,market_6,25.7
2021-11-07,type_2,331.11,10.0,0,1,market_6,25.7
2021-11-08,type_3,2296.5299999999997,43.16,0,0,market_6,26.1
2021-11-08,type_1,2968.515,52.5,0,0,market_6,26.1
2021-11-08,type_2,127.11600000000001,10.0,0,0,market_6,26.1
2021-11-09,type_3,2665.935,39.42,0,0,market_6,26.1
2021-11-09,type_1,3570.912,53.33,1,0,market_6,26.1
2021-11-09,type_2,114.192,10.7,0,0,market_6,26.1
2021-11-10,type_3,2109.105,45.49,1,0,market_6,26.6
2021-11-10,type_1,3036.15,30.0,0,0,market_6,26.6
2021-11-10,type_2,104.39099999999999,10.0,0,0,market_6,26.6
2021-11-11,type_3,3603.222,42.77,1,0,market_6,26.5
2021-11-11,type_1,4932.486,48.85,1,0,market_6,26.5
2021-11-11,type_2,262.54800000000006,10.0,0,0,market_6,26.5
2021-11-12,type_3,2281.9770000000003,45.33,0,1,market_6,26.9
2021-11-12,type_1,3402.288,72.9,1,1,market_6,26.9
2021-11-12,type_2,105.51599999999999,13.33,0,1,market_6,26.9
2021-11-13,type_3,3667.797,31.87,0,1,market_6,26.6
2021-11-13,type_1,6339.240000000001,48.25,1,1,market_6,26.6
2021-11-13,type_2,267.885,10.0,0,1,market_6,26.6
2021-11-14,type_3,2898.828,33.52,0,1,market_6,26.7
2021-11-14,type_1,4668.912,75.0,1,1,market_6,26.7
2021-11-14,type_2,211.74300000000002,10.0,0,1,market_6,26.7
2021-11-15,type_3,2096.3880000000004,46.58,0,0,market_6,26.7
2021-11-15,type_1,3105.2700000000004,45.79,1,0,market_6,26.7
2021-11-15,type_2,199.611,10.0,0,0,market_6,26.7
2021-11-16,type_3,2192.49,39.1,0,0,market_6,26.1
2021-11-16,type_1,2559.393,47.95,1,0,market_6,26.1
2021-11-16,type_2,104.589,10.0,0,0,market_6,26.1
2021-11-17,type_3,2072.061,44.36,0,0,market_6,26.4
2021-11-17,type_1,2936.8979999999997,44.0,1,0,market_6,26.4
2021-11-17,type_2,182.799,10.0,0,0,market_6,26.4
2021-11-18,type_3,2168.289,32.85,0,0,market_6,26.4
2021-11-18,type_1,2808.549,46.67,1,0,market_6,26.4
2021-11-18,type_2,165.645,13.33,0,0,market_6,26.4
2021-11-19,type_3,3031.344,38.81,0,1,market_6,26.1
2021-11-19,type_1,4834.53,46.15,1,1,market_6,26.1
2021-11-19,type_2,171.39600000000002,16.67,0,1,market_6,26.1
2021-11-20,type_3,3191.283,37.62,0,1,market_6,26.1
2021-11-20,type_1,4552.479,70.0,0,1,market_6,26.1
2021-11-20,type_2,166.392,10.0,0,1,market_6,26.1
2021-11-21,type_3,2508.165,39.07,0,1,market_6,25.9
2021-11-21,type_1,3948.264,41.67,1,1,market_6,25.9
2021-11-21,type_2,169.82999999999998,16.846515892420538,1,1,market_6,25.9
2021-11-22,type_3,2445.1200000000003,41.53,0,0,market_6,25.7
2021-11-22,type_1,3197.1780000000003,52.7,0,0,market_6,25.7
2021-11-22,type_2,99.61200000000001,16.846515892420538,0,0,market_6,25.7
2021-11-23,type_3,2221.2090000000003,45.11,0,0,market_6,26.2
2021-11-23,type_1,2514.357,50.22,0,0,market_6,26.2
2021-11-23,type_2,81.72,100.0,0,0,market_6,26.2
2021-11-24,type_3,2189.448,36.09,0,0,market_6,25.8
2021-11-24,type_1,2368.7909999999997,35.68,1,0,market_6,25.8
2021-11-24,type_2,94.05,55.0,0,0,market_6,25.8
2021-11-25,type_3,77.472,37.78,0,0,market_6,25.0
2021-11-25,type_1,104.427,50.04517474633597,0,0,market_6,25.0
2021-11-26,type_3,2480.283,41.32,1,1,market_6,26.0
2021-11-26,type_1,2914.2810000000004,24.72,1,1,market_6,26.0
2021-11-26,type_2,198.306,10.0,1,1,market_6,26.0
2021-11-27,type_3,3088.593,40.0,1,1,market_6,25.3
2021-11-27,type_1,5494.509,29.39,0,1,market_6,25.3
2021-11-27,type_2,264.069,16.846515892420538,1,1,market_6,25.3
2021-11-28,type_3,2210.625,45.05,0,1,market_6,26.0
2021-11-28,type_1,5004.225,23.59,0,1,market_6,26.0
2021-11-28,type_2,286.182,70.0,1,1,market_6,26.0
2021-11-29,type_3,1872.261,38.8,0,0,market_6,26.5
2021-11-29,type_1,3149.604,70.73,0,0,market_6,26.5
2021-11-29,type_2,174.906,100.0,0,0,market_6,26.5
2021-11-30,type_3,1932.057,39.85,0,0,market_6,26.1
2021-11-30,type_1,2831.094,70.77,0,0,market_6,26.1
2021-11-30,type_2,173.286,55.0,1,0,market_6,26.1
2021-12-01,type_3,2066.949,41.92,0,0,market_6,26.0
2021-12-01,type_1,2793.366,52.62,1,0,market_6,26.0
2021-12-01,type_2,111.98700000000001,28.0,1,0,market_6,26.0
2021-12-02,type_3,1898.7930000000001,51.08,1,0,market_6,26.3
2021-12-02,type_1,3003.255,71.82,0,0,market_6,26.3
2021-12-02,type_2,173.66400000000002,82.0,0,0,market_6,26.3
2021-12-03,type_3,2299.104,44.75,1,1,market_6,25.6
2021-12-03,type_1,3470.526,58.19,0,1,market_6,25.6
2021-12-03,type_2,107.676,100.0,0,1,market_6,25.6
2021-12-04,type_3,3457.107,40.65,0,1,market_6,25.8
2021-12-04,type_1,6501.492,54.26,1,1,market_6,25.8
2021-12-04,type_2,236.196,10.0,0,1,market_6,25.8
2021-12-05,type_3,2687.994,37.44,1,1,market_6,25.6
2021-12-05,type_1,5015.124,51.0,0,1,market_6,25.6
2021-12-05,type_2,179.685,10.0,0,1,market_6,25.6
2021-12-06,type_3,2073.51,36.93,0,0,market_6,25.6
2021-12-06,type_1,3053.223,65.0,0,0,market_6,25.6
2021-12-06,type_2,86.148,16.846515892420538,0,0,market_6,25.6
2021-12-07,type_3,1902.582,64.77,0,0,market_6,25.7
2021-12-07,type_1,1833.174,65.85,0,0,market_6,25.7
2021-12-07,type_2,113.88600000000001,10.0,0,0,market_6,25.7
2021-12-08,type_3,2229.444,52.01,0,0,market_6,25.9
2021-12-08,type_1,2613.294,57.1,1,0,market_6,25.9
2021-12-08,type_2,263.088,10.0,1,0,market_6,25.9
2021-12-09,type_3,2204.865,44.41,0,0,market_6,25.4
2021-12-09,type_1,2554.551,49.84,0,0,market_6,25.4
2021-12-09,type_2,208.215,10.0,0,0,market_6,25.4
2021-12-10,type_3,2333.6820000000002,40.38,0,1,market_6,25.7
2021-12-10,type_1,2707.605,53.33,1,1,market_6,25.7
2021-12-10,type_2,78.33600000000001,10.0,0,1,market_6,25.7
2021-12-11,type_3,3094.776,40.1,0,1,market_6,26.0
2021-12-11,type_1,4793.319,54.35,0,1,market_6,26.0
2021-12-11,type_2,372.834,17.5,1,1,market_6,26.0
2021-12-12,type_3,2740.347,31.09,0,1,market_6,25.7
2021-12-12,type_1,4740.363,46.15,0,1,market_6,25.7
2021-12-12,type_2,234.31500000000003,10.0,0,1,market_6,25.7
2021-12-13,type_3,1868.967,38.97,0,0,market_6,25.3
2021-12-13,type_1,2730.654,64.0,0,0,market_6,25.3
2021-12-13,type_2,242.775,57.86,1,0,market_6,25.3
2021-12-14,type_3,2040.1920000000002,39.81,0,0,market_6,25.5
2021-12-14,type_1,2651.841,50.59,0,0,market_6,25.5
2021-12-14,type_2,168.75,64.0,0,0,market_6,25.5
2021-12-15,type_3,1951.164,35.72,0,0,market_6,24.4
2021-12-15,type_1,2848.482,63.65,1,0,market_6,24.4
2021-12-15,type_2,81.378,16.846515892420538,0,0,market_6,24.4
2021-12-16,type_3,2048.697,39.87,1,0,market_6,25.2
2021-12-16,type_1,2848.005,43.8,0,0,market_6,25.2
2021-12-16,type_2,259.083,10.0,0,0,market_6,25.2
2021-12-17,type_3,2059.2810000000004,36.09,0,1,market_6,24.7
2021-12-17,type_1,2837.133,38.94,0,1,market_6,24.7
2021-12-17,type_2,238.25700000000003,30.0,1,1,market_6,24.7
2021-12-18,type_3,2950.038,35.38,0,1,market_6,24.9
2021-12-18,type_1,4354.281,56.0,0,1,market_6,24.9
2021-12-18,type_2,330.57,10.0,0,1,market_6,24.9
2021-12-19,type_3,2744.478,40.11,0,1,market_6,24.3
2021-12-19,type_1,3731.184,47.45,0,1,market_6,24.3
2021-12-19,type_2,200.421,10.0,0,1,market_6,24.3
2021-12-20,type_3,2183.76,32.17,0,0,market_6,24.1
2021-12-20,type_1,3097.674,30.0,0,0,market_6,24.1
2021-12-20,type_2,299.079,10.0,1,0,market_6,24.1
2021-12-21,type_3,2290.9770000000003,33.54,0,0,market_6,24.3
2021-12-21,type_1,2330.055,43.13,0,0,market_6,24.3
2021-12-21,type_2,198.216,45.0,0,0,market_6,24.3
2021-12-22,type_3,2078.163,36.91,0,0,market_6,25.0
2021-12-22,type_1,3015.855,37.19,1,0,market_6,25.0
2021-12-22,type_2,174.573,23.33,0,0,market_6,25.0
2021-12-23,type_3,1839.0149999999999,31.09,0,0,market_6,24.8
2021-12-23,type_1,2314.539,32.81,0,0,market_6,24.8
2021-12-23,type_2,239.517,10.0,1,0,market_6,24.8
2021-12-24,type_3,1428.957,44.81,0,1,market_6,24.9
2021-12-24,type_1,1658.52,30.0,0,1,market_6,24.9
2021-12-24,type_2,90.504,10.0,0,1,market_6,24.9
2021-12-26,type_3,1923.6060000000002,32.87,0,1,market_6,24.4
2021-12-26,type_1,3504.6270000000004,30.0,0,1,market_6,24.4
2021-12-26,type_2,123.336,10.0,0,1,market_6,24.4
2021-12-27,type_3,2748.7799999999997,35.79,0,0,market_6,24.2
2021-12-27,type_1,3412.665,35.12,0,0,market_6,24.2
2021-12-27,type_2,259.614,10.0,0,0,market_6,24.2
2021-12-28,type_3,2791.449,33.94,1,0,market_6,24.8
2021-12-28,type_1,3636.261,35.96,0,0,market_6,24.8
2021-12-28,type_2,199.278,10.0,0,0,market_6,24.8
2021-12-29,type_3,2562.804,31.89,1,0,market_6,25.4
2021-12-29,type_1,3164.724,40.77,0,0,market_6,25.4
2021-12-29,type_2,411.615,16.846515892420538,0,0,market_6,25.4
2021-12-30,type_3,2492.622,33.2,0,0,market_6,25.5
2021-12-30,type_1,3349.8630000000003,46.28,0,0,market_6,25.5
2021-12-30,type_2,172.386,10.0,0,0,market_6,25.5
2021-12-31,type_3,1624.662,40.89,0,1,market_6,25.4
2021-12-31,type_1,1409.391,41.83,0,1,market_6,25.4
2021-12-31,type_2,77.715,10.0,0,1,market_6,25.4
2022-01-02,type_3,2904.831,42.0,0,1,market_6,24.9
2022-01-02,type_1,3497.913,53.33,0,1,market_6,24.9
2022-01-02,type_2,367.317,16.846515892420538,1,1,market_6,24.9
2022-01-03,type_3,2523.0240000000003,30.0,0,0,market_6,24.7
2022-01-03,type_1,3702.294,61.82,1,0,market_6,24.7
2022-01-03,type_2,317.502,10.0,0,0,market_6,24.7
2022-01-04,type_3,2844.081,36.18,0,0,market_6,24.3
2022-01-04,type_1,3752.5950000000003,34.23,1,0,market_6,24.3
2022-01-04,type_2,290.97,10.0,0,0,market_6,24.3
2022-01-05,type_3,2104.011,32.22,0,0,market_6,24.8
2022-01-05,type_1,2425.6890000000003,44.48,0,0,market_6,24.8
2022-01-05,type_2,336.46500000000003,30.0,0,0,market_6,24.8
2022-01-06,type_3,85.76100000000001,39.33,0,0,market_6,24.5
2022-01-07,type_3,3100.446,30.0,0,1,market_6,24.9
2022-01-07,type_1,4583.070000000001,65.0,0,1,market_6,24.9
2022-01-07,type_2,529.002,10.0,0,1,market_6,24.9
2022-01-08,type_3,3790.773,30.65,0,1,market_6,24.9
2022-01-08,type_1,6064.407,44.0,0,1,market_6,24.9
2022-01-08,type_2,258.45300000000003,10.0,0,1,market_6,24.9
2022-01-09,type_3,2691.828,30.0,0,1,market_6,25.3
2022-01-09,type_1,3833.9819999999995,39.33,0,1,market_6,25.3
2022-01-09,type_2,387.396,10.0,0,1,market_6,25.3
2022-01-10,type_3,2401.686,30.6,0,0,market_6,25.0
2022-01-10,type_1,3040.011,30.0,0,0,market_6,25.0
2022-01-10,type_2,227.421,16.846515892420538,0,0,market_6,25.0
2022-01-11,type_3,2219.544,30.0,0,0,market_6,23.9
2022-01-11,type_1,2682.396,52.27,0,0,market_6,23.9
2022-01-11,type_2,302.71500000000003,10.0,0,0,market_6,23.9
2022-01-12,type_3,2146.59,32.92,0,0,market_6,23.9
2022-01-12,type_1,2608.965,34.12,0,0,market_6,23.9
2022-01-12,type_2,263.007,14.0,0,0,market_6,23.9
2022-01-13,type_3,2025.936,30.0,1,0,market_6,24.5
2022-01-13,type_1,2461.554,45.0,0,0,market_6,24.5
2022-01-13,type_2,336.555,10.0,0,0,market_6,24.5
2022-01-14,type_3,2560.7340000000004,30.79,0,1,market_6,24.4
2022-01-14,type_1,2618.343,40.0,0,1,market_6,24.4
2022-01-14,type_2,321.723,82.0,0,1,market_6,24.4
2022-01-15,type_3,3691.386,30.0,1,1,market_6,23.6
2022-01-15,type_1,4878.459000000001,37.37,0,1,market_6,23.6
2022-01-15,type_2,595.071,16.846515892420538,1,1,market_6,23.6
2022-01-16,type_3,2269.161,30.0,0,1,market_6,24.6
2022-01-16,type_1,3781.674,30.0,0,1,market_6,24.6
2022-01-16,type_2,463.67100000000005,30.0,0,1,market_6,24.6
2022-01-17,type_3,2550.969,30.0,0,0,market_6,25.2
2022-01-17,type_1,3824.172,42.35,1,0,market_6,25.2
2022-01-17,type_2,383.598,18.0,0,0,market_6,25.2
2022-01-18,type_3,2060.748,30.0,1,0,market_6,23.9
2022-01-18,type_1,2421.279,43.13,0,0,market_6,23.9
2022-01-18,type_2,335.592,10.0,0,0,market_6,23.9
2022-01-19,type_3,1946.592,30.64,0,0,market_6,24.5
2022-01-19,type_1,2496.681,65.0,0,0,market_6,24.5
2022-01-19,type_2,69.318,10.0,0,0,market_6,24.5
2022-01-20,type_3,1968.5430000000001,31.26,0,0,market_6,24.3
2022-01-20,type_1,2802.294,60.0,0,0,market_6,24.3
2022-01-20,type_2,202.52700000000002,10.0,0,0,market_6,24.3
2022-01-21,type_3,2396.6820000000002,30.73,0,1,market_6,24.8
2022-01-21,type_1,2770.569,48.67,0,1,market_6,24.8
2022-01-21,type_2,190.78199999999998,10.0,0,1,market_6,24.8
2022-01-22,type_3,3781.269,30.0,0,1,market_6,24.6
2022-01-22,type_1,5146.101000000001,51.72,0,1,market_6,24.6
2022-01-22,type_2,574.299,10.0,0,1,market_6,24.6
2022-01-23,type_3,2620.026,30.93,0,1,market_6,24.3
2022-01-23,type_1,3717.2340000000004,50.59,0,1,market_6,24.3
2022-01-23,type_2,291.17699999999996,16.846515892420538,0,1,market_6,24.3
2022-01-24,type_3,1727.145,31.32,0,0,market_6,23.9
2022-01-24,type_1,2776.7520000000004,45.0,0,0,market_6,23.9
2022-01-24,type_2,241.902,30.0,0,0,market_6,23.9
2022-01-25,type_3,1949.7420000000002,30.0,0,0,market_6,24.3
2022-01-25,type_1,1961.7030000000002,44.48,0,0,market_6,24.3
2022-01-25,type_2,274.509,26.67,0,0,market_6,24.3
2022-01-26,type_3,1841.6879999999999,30.37,0,0,market_6,24.4
2022-01-26,type_1,1739.8890000000001,43.13,1,0,market_6,24.4
2022-01-26,type_2,224.47799999999998,20.0,0,0,market_6,24.4
2022-01-27,type_3,2177.091,32.54,0,0,market_6,24.5
2022-01-27,type_1,1599.102,54.0,0,0,market_6,24.5
2022-01-27,type_2,258.309,10.0,1,0,market_6,24.5
2022-01-28,type_3,2174.625,32.09,0,1,market_6,24.1
2022-01-28,type_1,2929.203,41.4,0,1,market_6,24.1
2022-01-28,type_2,244.26900000000003,10.0,0,1,market_6,24.1
2022-01-29,type_3,3859.272,30.0,0,1,market_6,24.5
2022-01-29,type_1,5124.375,48.38,0,1,market_6,24.5
2022-01-29,type_2,377.406,16.846515892420538,0,1,market_6,24.5
2022-01-30,type_3,2631.276,30.27,0,1,market_6,23.9
2022-01-30,type_1,3999.3480000000004,48.67,0,1,market_6,23.9
2022-01-30,type_2,278.757,10.0,0,1,market_6,23.9
2022-01-31,type_3,2061.549,32.31,0,0,market_6,23.8
2022-01-31,type_1,2062.935,55.45,0,0,market_6,23.8
2022-01-31,type_2,171.225,30.0,0,0,market_6,23.8
2022-02-01,type_3,1980.9180000000001,33.73,0,0,market_6,23.6
2022-02-01,type_1,2099.016,41.84,0,0,market_6,23.6
2022-02-01,type_2,184.221,16.846515892420538,0,0,market_6,23.6
2022-02-02,type_3,1914.804,33.78,0,0,market_6,24.2
2022-02-02,type_1,2130.597,40.42,0,0,market_6,24.2
2022-02-02,type_2,207.918,10.0,0,0,market_6,24.2
2022-02-03,type_3,1999.6200000000001,34.79,1,0,market_6,23.6
2022-02-03,type_1,1940.553,49.5,0,0,market_6,23.6
2022-02-03,type_2,249.525,10.0,0,0,market_6,23.6
2022-02-04,type_3,2091.7799999999997,30.35,0,1,market_6,22.7
2022-02-04,type_1,2182.383,57.39,0,1,market_6,22.7
2022-02-04,type_2,230.841,20.0,0,1,market_6,22.7
2022-02-05,type_3,2989.6200000000003,34.12,0,1,market_6,21.3
2022-02-05,type_1,4654.287,51.35,0,1,market_6,21.3
2022-02-05,type_2,373.94100000000003,10.0,0,1,market_6,21.3
2022-02-06,type_3,2139.9030000000002,30.83,0,1,market_6,22.0
2022-02-06,type_1,3719.0790000000006,61.11,0,1,market_6,22.0
2022-02-06,type_2,279.666,17.0,0,1,market_6,22.0
2022-02-07,type_3,1738.7820000000002,36.18,0,0,market_6,23.6
2022-02-07,type_1,2213.379,84.44,0,0,market_6,23.6
2022-02-07,type_2,140.27400000000003,10.0,0,0,market_6,23.6
2022-02-08,type_3,1976.679,40.07,0,0,market_6,23.6
2022-02-08,type_1,2314.197,49.78,0,0,market_6,23.6
2022-02-08,type_2,109.51200000000001,10.0,0,0,market_6,23.6
2022-02-09,type_3,1711.4850000000001,35.47,0,0,market_6,24.1
2022-02-09,type_1,1936.404,72.0,1,0,market_6,24.1
2022-02-09,type_2,164.826,10.0,0,0,market_6,24.1
2022-02-10,type_3,1781.802,37.5,0,0,market_6,24.3
2022-02-10,type_1,1732.068,82.0,0,0,market_6,24.3
2022-02-10,type_2,188.892,87.14,0,0,market_6,24.3
2022-02-11,type_3,1853.604,36.41,0,1,market_6,24.3
2022-02-11,type_1,2782.2780000000002,50.22,0,1,market_6,24.3
2022-02-11,type_2,135.513,16.846515892420538,0,1,market_6,24.3
2022-02-12,type_3,3194.532,30.0,0,1,market_6,24.1
2022-02-12,type_1,4681.224,30.0,1,1,market_6,24.1
2022-02-12,type_2,428.81399999999996,10.0,1,1,market_6,24.1
2022-02-13,type_3,2384.0009999999997,30.0,0,1,market_6,23.9
2022-02-13,type_1,2898.117,70.0,0,1,market_6,23.9
2022-02-13,type_2,354.222,13.33,0,1,market_6,23.9
2022-02-14,type_3,894.924,30.0,0,0,market_6,24.2
2022-02-14,type_1,1749.087,88.65,1,0,market_6,24.2
2022-02-14,type_2,143.856,16.846515892420538,0,0,market_6,24.2
2022-02-15,type_3,1785.9420000000002,32.16,0,0,market_6,24.5
2022-02-15,type_1,1817.361,46.67,0,0,market_6,24.5
2022-02-15,type_2,103.635,10.0,0,0,market_6,24.5
2022-02-16,type_3,1438.956,30.0,0,0,market_6,24.7
2022-02-16,type_1,2093.283,83.39,0,0,market_6,24.7
2022-02-16,type_2,167.751,10.0,0,0,market_6,24.7
