date,store_type,sales,discount_average,has_new_product,is_weekend,market
2021-05-05,type_1,1549.6400000000000088,30.00,0,0,market_4
2021-05-05,type_2,899.95000000000000803,30.17,0,0,market_4
2021-05-06,type_1,1454.8700000000000043,28.40,0,0,market_4
2021-05-06,type_2,1250.5500000000000094,27.29,0,0,market_4
2021-05-07,type_1,1866.8000000000000072,29.26,0,1,market_4
2021-05-07,type_2,995.3400000000000113,26.00,0,1,market_4
2021-05-08,type_1,2208.3300000000000047,30.00,0,1,market_4
2021-05-08,type_2,1052.2900000000000049,25.87,0,1,market_4
2021-05-10,type_1,1323.1050000000000041,30.00,0,0,market_4
2021-05-10,type_2,1153.45500000000000628,28.05,0,0,market_4
2021-05-11,type_1,1363.6799999999999969,30.00,0,0,market_4
2021-05-11,type_2,1017.2600000000000074,28.71,0,0,market_4
2021-05-12,type_1,1426.55500000000000147,51.79,0,0,market_4
2021-05-12,type_2,974.77500000000000606,27.29,0,0,market_4
2021-05-13,type_1,1387.5549999999999958,33.13,0,0,market_4
2021-05-13,type_2,989.5150000000000058,29.87,0,0,market_4
2021-05-14,type_1,1639.24699999999999897,41.91,0,1,market_4
2021-05-14,type_2,904.87700000000000482,27.75,0,1,market_4
2021-05-15,type_1,2337.0550000000000249,28.75,0,1,market_4
2021-05-15,type_2,1202.4375000000000062,27.70,0,1,market_4
2021-05-17,type_1,1565.9100000000000048,28.89,0,0,market_4
2021-05-17,type_2,938.7250000000000026,35.54,0,0,market_4
2021-05-18,type_1,1482.2399999999999935,30.42,0,0,market_4
2021-05-18,type_2,986.32499999999999680,29.76,0,0,market_4
2021-05-19,type_1,1543.9599999999999959,28.52,0,0,market_4
2021-05-19,type_2,838.37999999999999550,32.31,0,0,market_4
2021-05-20,type_1,1373.33499999999999380,25.33,0,0,market_4
2021-05-20,type_2,788.96999999999998984,27.74,0,0,market_4
2021-05-21,type_1,1480.4149999999999950,30.00,0,1,market_4
2021-05-21,type_2,960.89999999999999517,27.37,0,1,market_4
2021-05-22,type_1,2144.6500000000000019,30.00,0,1,market_4
2021-05-22,type_2,1104.1049999999999991,30.18,1,1,market_4
2021-05-24,type_1,1697.26999999999999644,26.84,0,0,market_4
2021-05-24,type_2,905.5699999999999986,28.08,0,0,market_4
2021-05-25,type_1,1431.2999999999999941,28.33,1,0,market_4
2021-05-25,type_2,940.89499999999999783,26.67,0,0,market_4
2021-05-26,type_1,1448.7500000000000154,32.80,0,0,market_4
2021-05-26,type_2,826.4300000000000107,29.86,1,0,market_4
2021-05-27,type_1,1403.71000000000000413,28.26,1,0,market_4
2021-05-27,type_2,859.1800000000000063,24.15,0,0,market_4
2021-05-28,type_1,1906.4800000000000156,30.00,0,1,market_4
2021-05-28,type_2,958.6500000000000136,27.50,1,1,market_4
2021-05-29,type_1,2431.3200000000000226,31.92,0,1,market_4
2021-05-29,type_2,885.2200000000000088,32.62,1,1,market_4
2021-05-31,type_1,1600.0600000000000158,33.33,0,0,market_4
2021-05-31,type_2,900.4600000000000103,28.31,1,0,market_4
2021-06-01,type_1,1580.2000000000000033,29.13,0,0,market_4
2021-06-01,type_2,943.9300000000000092,30.51,1,0,market_4
2021-06-02,type_1,1552.7300000000000169,30.00,0,0,market_4
2021-06-02,type_2,962.8300000000000071,29.51,0,0,market_4
2021-06-03,type_1,1604.0700000000000061,29.05,0,0,market_4
2021-06-03,type_2,835.3600000000000092,29.00,1,0,market_4
2021-06-04,type_1,2051.0700000000000147,28.24,0,1,market_4
2021-06-04,type_2,1035.7100000000000131,31.46,0,1,market_4
2021-06-05,type_1,2408.5800000000000130,28.57,0,1,market_4
2021-06-05,type_2,968.1600000000000097,28.49,0,1,market_4
2021-06-07,type_1,1639.1100000000000106,28.95,0,0,market_4
2021-06-07,type_2,1108.9900000000000109,35.33,0,0,market_4
2021-06-08,type_1,1264.9700000000000052,24.55,1,0,market_4
2021-06-08,type_2,871.1500000000000111,28.38,0,0,market_4
2021-06-09,type_1,1548.9400000000000161,42.35,0,0,market_4
2021-06-09,type_2,891.57000000000000693,28.53,1,0,market_4
2021-06-10,type_1,1555.9300000000000024,29.09,1,0,market_4
2021-06-10,type_2,1401.4400000000000110,26.05,0,0,market_4
2021-06-11,type_1,1789.4100000000000107,29.05,0,1,market_4
2021-06-11,type_2,1012.2200000000000067,27.70,0,1,market_4
2021-06-12,type_1,2182.0200000000000167,28.75,0,1,market_4
2021-06-12,type_2,955.4400000000000099,26.87,0,1,market_4
2021-06-14,type_1,1531.7800000000000147,28.13,0,0,market_4
2021-06-14,type_2,941.5800000000000122,28.74,0,0,market_4
2021-06-15,type_1,1600.3700000000000038,27.14,0,0,market_4
2021-06-15,type_2,917.3700000000000108,32.54,1,0,market_4
2021-06-16,type_1,1490.9900000000000108,26.00,0,0,market_4
2021-06-16,type_2,861.2000000000000126,29.70,0,0,market_4
2021-06-17,type_1,1777.6900000000000028,32.22,1,0,market_4
2021-06-17,type_2,861.4900000000000122,32.86,1,0,market_4
2021-06-18,type_1,1566.5100000000000117,24.17,0,1,market_4
2021-06-18,type_2,949.5700000000000075,27.22,0,1,market_4
2021-06-19,type_1,2199.3200000000000267,30.00,0,1,market_4
2021-06-19,type_2,874.4500000000000085,24.57,0,1,market_4
2021-06-21,type_1,1536.9900000000000120,26.88,0,0,market_4
2021-06-21,type_2,1088.9800000000000107,29.10,0,0,market_4
2021-06-22,type_1,1401.9900000000000034,30.29,0,0,market_4
2021-06-22,type_2,1040.0300000000000099,28.13,0,0,market_4
2021-06-23,type_1,1348.3200000000000115,27.56,0,0,market_4
2021-06-23,type_2,910.9600000000000109,28.49,0,0,market_4
2021-06-24,type_1,1641.4500000000000044,25.00,0,0,market_4
2021-06-24,type_2,926.2300000000000091,27.60,1,0,market_4
2021-06-25,type_1,1811.8900000000000088,28.00,0,1,market_4
2021-06-25,type_2,1235.3600000000000145,15.86,0,1,market_4
2021-06-26,type_1,1656.6300000000000094,40.00,0,1,market_4
2021-06-26,type_2,1209.6200000000000133,17.58,0,1,market_4
2021-06-28,type_1,1778.6900000000000145,30.31,0,0,market_4
2021-06-28,type_2,1015.0200000000000086,38.61,0,0,market_4
2021-06-29,type_1,1702.5000000000000025,26.80,1,0,market_4
2021-06-29,type_2,1075.9600000000000093,26.53,1,0,market_4
2021-06-30,type_1,1835.0500000000000144,27.86,0,0,market_4
2021-06-30,type_2,1177.8900000000000128,28.49,0,0,market_4
2021-07-01,type_1,2166.1100000000000021,33.33,0,0,market_4
2021-07-01,type_2,1118.5700000000000135,29.02,0,0,market_4
2021-07-02,type_1,1854.09000000000001433,28.82,0,1,market_4
2021-07-02,type_2,1137.9000000000000073,29.88,0,1,market_4
2021-07-03,type_1,2496.9900000000000166,32.00,0,1,market_4
2021-07-03,type_2,1107.9500000000000113,27.10,0,1,market_4
2021-07-05,type_1,2034.9500000000000111,26.92,1,0,market_4
2021-07-05,type_2,1282.0400000000000126,27.71,0,0,market_4
2021-07-06,type_1,1983.3800000000000031,31.67,0,0,market_4
2021-07-06,type_2,1017.2200000000000092,28.10,0,0,market_4
2021-07-07,type_1,2028.4000000000000113,28.33,0,0,market_4
2021-07-07,type_2,1226.1100000000000164,28.40,0,0,market_4
2021-07-08,type_1,2455.3600000000000042,28.93,1,0,market_4
2021-07-08,type_2,1221.3700000000000134,28.75,0,0,market_4
2021-07-09,type_1,1873.6800000000000101,27.03,0,1,market_4
2021-07-09,type_2,1429.0800000000000114,27.07,1,1,market_4
2021-07-10,type_1,2371.9700000000000142,30.00,1,1,market_4
2021-07-10,type_2,1161.0400000000000092,24.77,0,1,market_4
2021-07-12,type_1,1982.5300000000000106,35.15,0,0,market_4
2021-07-12,type_2,956.6200000000000106,33.77,0,0,market_4
2021-07-13,type_1,1917.8900000000000039,31.43,0,0,market_4
2021-07-13,type_2,987.3600000000000062,32.39,0,0,market_4
2021-07-14,type_1,1815.3200000000000078,28.18,0,0,market_4
2021-07-14,type_2,967.8600000000000062,28.59,0,0,market_4
2021-07-15,type_1,1812.8800000000000040,30.00,0,0,market_4
2021-07-15,type_2,1303.0500000000000104,27.68,0,0,market_4
2021-07-16,type_1,1429.00000000000000773,30.00,0,1,market_4
2021-07-16,type_2,987.7000000000000104,27.92,0,1,market_4
2021-07-17,type_1,1661.8900000000000139,28.82,1,1,market_4
2021-07-17,type_2,1062.10000000000000676,28.25,0,1,market_4
2021-07-19,type_1,2017.0000000000000031,29.26,0,0,market_4
2021-07-19,type_2,1354.4200000000000082,29.56,0,0,market_4
2021-07-20,type_1,1736.7400000000000062,28.46,1,0,market_4
2021-07-20,type_2,1013.3300000000000103,30.22,0,0,market_4
2021-07-21,type_1,1770.9700000000000139,29.25,0,0,market_4
2021-07-21,type_2,957.3700000000000086,34.07,0,0,market_4
2021-07-22,type_1,1826.8700000000000024,33.89,0,0,market_4
2021-07-22,type_2,1230.8200000000000087,25.56,0,0,market_4
2021-07-23,type_1,1694.6300000000000100,37.31,0,1,market_4
2021-07-23,type_2,1253.7100000000000130,24.89,0,1,market_4
2021-07-24,type_1,1821.3800000000000157,28.95,0,1,market_4
2021-07-24,type_2,1197.1100000000000107,28.10,0,1,market_4
2021-07-26,type_1,1981.0500000000000129,27.65,0,0,market_4
2021-07-26,type_2,1316.5600000000000155,27.59,0,0,market_4
2021-07-27,type_1,2000.59000000000000386,37.50,0,0,market_4
2021-07-27,type_2,1179.53000000000000913,30.58,0,0,market_4
2021-07-28,type_1,1821.0300000000000096,30.00,0,0,market_4
2021-07-28,type_2,1189.8600000000000098,28.41,0,0,market_4
2021-07-29,type_1,1752.9700000000000086,28.62,1,0,market_4
2021-07-29,type_2,1050.1800000000000110,31.49,0,0,market_4
2021-07-30,type_1,1846.9900000000000144,37.24,0,1,market_4
2021-07-30,type_2,1081.4300000000000123,28.29,0,1,market_4
2021-07-31,type_1,2872.6200000000000038,27.33,0,1,market_4
2021-07-31,type_2,1212.2600000000000137,27.95,0,1,market_4
2021-08-02,type_1,2457.31000000000001413,30.83,1,0,market_4
2021-08-02,type_2,1302.3600000000000068,28.87,0,0,market_4
2021-08-03,type_1,1961.0600000000000025,29.33,1,0,market_4
2021-08-03,type_2,1414.7400000000000138,28.23,0,0,market_4
2021-08-04,type_1,2083.2900000000000127,28.40,1,0,market_4
2021-08-04,type_2,1256.1100000000000119,30.00,0,0,market_4
2021-08-05,type_1,2170.1700000000000049,29.35,0,0,market_4
2021-08-05,type_2,1314.0800000000000132,31.01,1,0,market_4
2021-08-06,type_1,2208.13000000000000953,29.38,1,1,market_4
2021-08-06,type_2,1330.3000000000000155,30.00,0,1,market_4
2021-08-07,type_1,2292.8600000000000135,30.00,0,1,market_4
2021-08-07,type_2,1128.6700000000000078,28.54,0,1,market_4
2021-08-09,type_1,2246.5800000000000118,30.00,0,0,market_4
2021-08-09,type_2,1369.3600000000000125,29.70,0,0,market_4
2021-08-10,type_1,1903.7200000000000039,29.23,1,0,market_4
2021-08-10,type_2,1253.8800000000000159,27.59,0,0,market_4
2021-08-11,type_1,1821.6500000000000105,28.89,1,0,market_4
2021-08-11,type_2,1437.2500000000000102,29.74,0,0,market_4
2021-08-12,type_1,1973.9100000000000031,30.00,0,0,market_4
2021-08-12,type_2,1370.8300000000000149,28.41,0,0,market_4
2021-08-13,type_1,1853.3500000000000116,30.00,1,1,market_4
2021-08-13,type_2,1089.1900000000000087,27.14,0,1,market_4
2021-08-14,type_1,2256.1900000000000158,32.86,1,1,market_4
2021-08-14,type_2,1223.6900000000000100,27.00,0,1,market_4
2021-08-16,type_1,1554.2100000000000082,26.25,0,0,market_4
2021-08-16,type_2,723.0600000000000090,28.40,0,0,market_4
2021-08-17,type_1,2515.4700000000000110,33.89,1,0,market_4
2021-08-17,type_2,1237.5800000000000104,29.86,1,0,market_4
2021-08-18,type_1,2071.7300000000000152,26.19,0,0,market_4
2021-08-18,type_2,1177.3800000000000117,29.20,0,0,market_4
2021-08-19,type_1,2109.4600000000000096,27.04,1,0,market_4
2021-08-19,type_2,1165.1900000000000095,27.50,1,0,market_4
2021-08-20,type_1,2018.4900000000000159,28.00,0,1,market_4
2021-08-20,type_2,1039.32000000000000963,27.50,0,1,market_4
2021-08-21,type_1,2032.9500000000000146,32.00,1,1,market_4
2021-08-21,type_2,1103.7600000000000121,24.75,0,1,market_4
2021-08-23,type_1,2266.1700000000000129,28.62,0,0,market_4
2021-08-23,type_2,1467.1700000000000178,28.48,0,0,market_4
2021-08-24,type_1,2178.3100000000000054,30.00,0,0,market_4
2021-08-24,type_2,1282.3800000000000108,30.61,0,0,market_4
2021-08-26,type_1,2115.5500000000000101,30.00,1,0,market_4
2021-08-26,type_2,1482.5700000000000153,29.14,0,0,market_4
2021-08-27,type_1,1889.1000000000000118,30.00,0,1,market_4
2021-08-27,type_2,1204.18000000000000873,28.51,0,1,market_4
2021-08-28,type_1,2254.2100000000000178,30.00,1,1,market_4
2021-08-28,type_2,1072.1400000000000095,30.00,0,1,market_4
2021-08-30,type_1,2211.29000000000001583,28.57,1,0,market_4
2021-08-30,type_2,1372.4500000000000171,26.33,0,0,market_4
2021-08-31,type_1,2158.3000000000000153,27.27,0,0,market_4
2021-08-31,type_2,1563.6000000000000121,26.97,0,0,market_4
2021-09-01,type_1,1944.9200000000000132,27.39,1,0,market_4
2021-09-01,type_2,1175.3100000000000094,27.86,0,0,market_4
2021-09-02,type_1,2079.7600000000000131,27.78,0,0,market_4
2021-09-02,type_2,1190.3500000000000086,26.51,0,0,market_4
2021-09-03,type_1,2086.3000000000000135,28.18,1,1,market_4
2021-09-03,type_2,1227.2000000000000131,26.70,0,1,market_4
2021-09-04,type_1,2721.7700000000000114,28.67,1,1,market_4
2021-09-04,type_2,1194.0000000000000155,28.19,0,1,market_4
2021-09-06,type_1,2432.9300000000000122,29.13,0,0,market_4
2021-09-06,type_2,1383.8700000000000171,28.41,0,0,market_4
2021-09-07,type_1,2330.6600000000000105,28.00,0,0,market_4
2021-09-07,type_2,1054.2600000000000073,33.13,0,0,market_4
2021-09-08,type_1,1926.5000000000000084,32.38,1,0,market_4
2021-09-08,type_2,1175.3800000000000074,30.39,0,0,market_4
2021-09-09,type_1,2113.7400000000000081,27.84,0,0,market_4
2021-09-09,type_2,1069.7700000000000152,28.89,0,0,market_4
2021-09-10,type_1,1797.2700000000000102,28.13,0,1,market_4
2021-09-10,type_2,1312.2000000000000155,26.18,0,1,market_4
2021-09-11,type_1,2497.2400000000000152,31.79,0,1,market_4
2021-09-11,type_2,1158.2100000000000107,19.74,0,1,market_4
2021-09-13,type_1,1828.0600000000000007,25.17,0,0,market_4
2021-09-13,type_2,1170.2300000000000098,28.31,0,0,market_4
2021-09-14,type_1,1999.6400000000000073,25.63,0,0,market_4
2021-09-14,type_2,1173.9700000000000097,33.19,0,0,market_4
2021-09-16,type_1,2191.3000000000000099,26.30,0,0,market_4
2021-09-16,type_2,1308.8900000000000121,26.53,0,0,market_4
2021-09-17,type_1,1962.4500000000000042,32.58,0,1,market_4
2021-09-17,type_2,1622.4600000000000124,26.63,0,1,market_4
2021-09-18,type_1,2719.1800000000000099,29.00,0,1,market_4
2021-09-18,type_2,1324.02000000000000803,28.17,0,1,market_4
2021-09-20,type_1,2160.0000000000000078,28.18,1,0,market_4
2021-09-20,type_2,1086.0700000000000073,29.86,0,0,market_4
2021-09-21,type_1,1873.3100000000000096,30.00,1,0,market_4
2021-09-21,type_2,1105.4100000000000104,37.95,0,0,market_4
2021-09-22,type_1,1779.3700000000000126,26.97,1,0,market_4
2021-09-22,type_2,1161.1100000000000066,30.46,0,0,market_4
2021-09-23,type_1,1619.38000000000000813,28.79,1,0,market_4
2021-09-23,type_2,1001.7700000000000060,29.47,1,0,market_4
2021-09-24,type_1,1816.81000000000000683,28.18,0,1,market_4
2021-09-24,type_2,1302.0100000000000055,26.79,0,1,market_4
2021-09-25,type_1,2662.2400000000000111,34.76,0,1,market_4
2021-09-25,type_2,1101.4900000000000065,32.78,0,1,market_4
2021-09-27,type_1,1772.8000000000000102,32.80,0,0,market_4
2021-09-27,type_2,1079.3200000000000073,26.25,0,0,market_4
2021-09-28,type_1,1650.9000000000000023,29.17,0,0,market_4
2021-09-28,type_2,1286.0200000000000069,27.40,0,0,market_4
2021-09-29,type_1,2051.75000000000000913,29.55,0,0,market_4
2021-09-29,type_2,1156.6100000000000054,28.13,1,0,market_4
2021-09-30,type_1,1893.9000000000000125,39.46,0,0,market_4
2021-09-30,type_2,1626.2900000000000105,25.04,1,0,market_4
2021-10-01,type_1,1951.1700000000000106,40.77,0,1,market_4
2021-10-01,type_2,1297.2100000000000028,41.08,0,1,market_4
2021-10-02,type_1,2982.2800000000000134,29.17,0,1,market_4
2021-10-02,type_2,1620.6200000000000080,27.67,0,1,market_4
2021-10-04,type_1,2000.6300000000000107,38.29,1,0,market_4
2021-10-04,type_2,1684.2600000000000124,34.11,0,0,market_4
2021-10-05,type_1,2184.57000000000000653,46.00,0,0,market_4
2021-10-05,type_2,1317.9000000000000038,28.98,1,0,market_4
2021-10-06,type_1,2035.6400000000000063,32.69,0,0,market_4
2021-10-06,type_2,1615.6300000000000112,27.60,0,0,market_4
2021-10-07,type_1,2539.0000000000000057,30.00,1,0,market_4
2021-10-07,type_2,1494.8500000000000096,27.43,0,0,market_4
2021-10-08,type_1,1976.1400000000000079,30.00,0,1,market_4
2021-10-08,type_2,1352.8200000000000036,26.81,1,1,market_4
2021-10-09,type_1,3270.7600000000000171,28.95,1,1,market_4
2021-10-09,type_2,1577.8400000000000079,34.76,0,1,market_4
2021-10-11,type_1,2544.4100000000000006,30.00,0,0,market_4
2021-10-11,type_2,1847.7800000000000121,29.24,0,0,market_4
2021-10-13,type_1,2073.5800000000000087,30.00,0,0,market_4
2021-10-13,type_2,1567.4600000000000051,28.29,0,0,market_4
2021-10-14,type_1,1997.4400000000000093,34.55,1,0,market_4
2021-10-14,type_2,1348.7200000000000109,37.73,0,0,market_4
2021-10-15,type_1,1921.7500000000000111,32.00,0,1,market_4
2021-10-15,type_2,1497.9500000000000093,27.21,0,1,market_4
2021-10-16,type_1,2667.2700000000000157,28.39,0,1,market_4
2021-10-16,type_2,1600.8600000000000059,26.82,1,1,market_4
2021-10-18,type_1,1967.8200000000000089,35.15,0,0,market_4
2021-10-18,type_2,1306.7600000000000077,25.42,0,0,market_4
2021-10-19,type_1,1813.4000000000000075,32.92,0,0,market_4
2021-10-19,type_2,2030.7400000000000067,27.91,0,0,market_4
2021-10-20,type_1,1850.1200000000000122,28.89,0,0,market_4
2021-10-20,type_2,1345.69000000000000463,28.02,1,0,market_4
2021-10-21,type_1,1803.7400000000000095,30.00,0,0,market_4
2021-10-21,type_2,1335.1900000000000048,31.53,0,0,market_4
2021-10-22,type_1,2409.95000000000000973,30.00,0,1,market_4
2021-10-22,type_2,1569.4300000000000040,27.22,0,1,market_4
2021-10-23,type_1,3035.7600000000000193,28.57,0,1,market_4
2021-10-23,type_2,1449.2900000000000088,27.25,0,1,market_4
